scrape_timestamp,source_url,item_name,item_type,quality,craftable,price_ref,price_text,usd_price,stats_url
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conagher's Combover,Cosmetic,Strange,True,207.42,3.35–3.9 keys,,https://backpack.tf/stats/Strange/Conagher%27s%20Combover/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conagher's Combover,Cosmetic,Unique,True,143.05,2.35–2.65 keys,,https://backpack.tf/stats/Unique/Conagher%27s%20Combover/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conagher's Utility Idol,Cosmetic,Strange,True,8.39,7.44–9.33 ref,0.2557,https://backpack.tf/stats/Strange/Conagher%27s%20Utility%20Idol/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conagher's Utility Idol,Cosmetic,Unique,True,3.0,2.88–3.11 ref,0.0913,https://backpack.tf/stats/Unique/Conagher%27s%20Utility%20Idol/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Concealed Convict,Cosmetic,Strange,True,5.83,4.44–7.22 ref,0.1778,https://backpack.tf/stats/Strange/Concealed%20Convict/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Concealed Convict,Cosmetic,Unique,True,2.94,2.77–3.11 ref,0.0897,https://backpack.tf/stats/Unique/Concealed%20Convict/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Concheror,Secondary,Collector's,True,4005.4,70 keys,,https://backpack.tf/stats/Collector%27s/Concheror/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Concheror,Secondary,Genuine,True,44.72,41.66–47.77 ref,,https://backpack.tf/stats/Genuine/Concheror/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Concheror,Secondary,Strange,True,16.17,15.11–17.22 ref,0.493,https://backpack.tf/stats/Strange/Concheror/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Concheror,Secondary,Unique,True,0.05,0.05 ref,0.0015,https://backpack.tf/stats/Unique/Concheror/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Concheror,Secondary,Vintage,True,5493.12,90–102 keys,,https://backpack.tf/stats/Vintage/Concheror/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Concheror (Non-Craftable),Secondary,Unique,False,0.22,0.22 ref,0.0067,https://backpack.tf/stats/Unique/Concheror/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Condor Cap,Cosmetic,Strange,True,7.28,6.55–8 ref,0.2219,https://backpack.tf/stats/Strange/Condor%20Cap/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Condor Cap,Cosmetic,Unique,True,1.5,1.33–1.66 ref,0.0456,https://backpack.tf/stats/Unique/Condor%20Cap/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Confidential Collection Case #97,Tool,Unique,True,406.26,6.2–8 keys,,https://backpack.tf/stats/Unique/Confidential%20Collection%20Case/Tradable/Craftable/97
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conjurer's Cowl,Cosmetic,Collector's,True,4692.04,76–88 keys,,https://backpack.tf/stats/Collector%27s/Conjurer%27s%20Cowl/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conjurer's Cowl,Cosmetic,Genuine,True,28.22,25.77–30.66 ref,0.86,https://backpack.tf/stats/Genuine/Conjurer%27s%20Cowl/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conjurer's Cowl,Cosmetic,Unique,True,1.55,1.33–1.77 ref,0.0473,https://backpack.tf/stats/Unique/Conjurer%27s%20Cowl/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conjurer's Cowl (Non-Craftable),Cosmetic,Unique,False,5435.9,95 keys,,https://backpack.tf/stats/Unique/Conjurer%27s%20Cowl/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conniver's Kunai,Melee,Collector's,True,11587.05,185–220 keys,,https://backpack.tf/stats/Collector%27s/Conniver%27s%20Kunai/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conniver's Kunai,Melee,Genuine,True,113.01,1.95–2 keys,,https://backpack.tf/stats/Genuine/Conniver%27s%20Kunai/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conniver's Kunai,Melee,Strange,True,296.11,4.8–5.55 keys,,https://backpack.tf/stats/Strange/Conniver%27s%20Kunai/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conniver's Kunai,Melee,Unique,True,51498.0,900 keys,,https://backpack.tf/stats/Strange%20Unique/Conniver%27s%20Kunai/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conniver's Kunai,Melee,Vintage,True,294.68,5.05–5.25 keys,,https://backpack.tf/stats/Vintage/Conniver%27s%20Kunai/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conniver's Kunai (Non-Craftable),Melee,Unique,False,0.28,0.11–0.44 ref,0.0084,https://backpack.tf/stats/Unique/Conniver%27s%20Kunai/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Connoisseur's Cap,Cosmetic,Unique,True,1.44,1.33–1.55 ref,0.0439,https://backpack.tf/stats/Unique/Connoisseur%27s%20Cap/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Connoisseur's Cap (Non-Craftable),Cosmetic,Unique,False,32.66,32.66 ref,0.9961,https://backpack.tf/stats/Unique/Connoisseur%27s%20Cap/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conquistador,Cosmetic,Collector's,True,2861.0,50 keys,,https://backpack.tf/stats/Collector%27s/Conquistador/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conquistador,Cosmetic,Strange,True,20.0,19.11–20.88 ref,0.6098,https://backpack.tf/stats/Strange/Conquistador/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conquistador,Cosmetic,Unique,True,1.44,1.33–1.55 ref,0.0439,https://backpack.tf/stats/Unique/Conquistador/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conquistador (Non-Craftable),Cosmetic,Unique,False,29.55,29.55 ref,0.9013,https://backpack.tf/stats/Unique/Conquistador/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conscientious Objector,Melee,Collector's,True,171660.0,3000 keys,,https://backpack.tf/stats/Collector%27s/Conscientious%20Objector/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conscientious Objector,Melee,Unique,True,3.28,3–3.55 ref,0.0999,https://backpack.tf/stats/Unique/Conscientious%20Objector/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conscientious Objector (Non-Craftable),Melee,Unique,False,25.67,23.33–28 ref,0.7828,https://backpack.tf/stats/Unique/Conscientious%20Objector/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Consigliere's Coverup,Cosmetic,Strange,True,16.55,14.66–18.44 ref,0.5048,https://backpack.tf/stats/Strange/Consigliere%27s%20Coverup/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Consigliere's Coverup,Cosmetic,Unique,True,8.83,7.22–10.44 ref,0.2693,https://backpack.tf/stats/Unique/Consigliere%27s%20Coverup/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conspicuous Camouflage,Cosmetic,Strange,True,58.65,1–1.05 keys,,https://backpack.tf/stats/Strange/Conspicuous%20Camouflage/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Conspicuous Camouflage,Cosmetic,Unique,True,25.67,22.11–29.22 ref,0.7828,https://backpack.tf/stats/Unique/Conspicuous%20Camouflage/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Construction PDA,Pda,Strange,True,5493.12,92–100 keys,,https://backpack.tf/stats/Strange/Construction%20PDA/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Construction PDA,Pda,Unique,True,1.5,1.22–1.77 ref,0.0456,https://backpack.tf/stats/Unique/Construction%20PDA/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Constructor's Cover,Cosmetic,Strange,True,4.11,3.11–5.11 ref,0.1254,https://backpack.tf/stats/Strange/Constructor%27s%20Cover/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Constructor's Cover,Cosmetic,Unique,True,2.89,2.77–3 ref,0.088,https://backpack.tf/stats/Unique/Constructor%27s%20Cover/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Contaminated Carryall,Cosmetic,Strange,True,53.0,53 ref,,https://backpack.tf/stats/Strange/Contaminated%20Carryall/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Contaminated Carryall,Cosmetic,Unique,True,10.78,9.44–12.11 ref,0.3286,https://backpack.tf/stats/Unique/Contaminated%20Carryall/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Control Patrol,Cosmetic,Strange,True,108.72,1.8–2 keys,,https://backpack.tf/stats/Strange/Control%20Patrol/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Control Patrol,Cosmetic,Unique,True,33.83,27.33–40.33 ref,1.03,https://backpack.tf/stats/Unique/Control%20Patrol/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Convict Cap,Cosmetic,Strange,True,5.0,3.66–6.33 ref,0.1523,https://backpack.tf/stats/Strange/Convict%20Cap/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Convict Cap,Cosmetic,Unique,True,2.94,2.88–3 ref,0.0897,https://backpack.tf/stats/Unique/Convict%20Cap/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cool Breeze,Cosmetic,Strange,True,660.89,11.5–11.6 keys,,https://backpack.tf/stats/Strange/Cool%20Breeze/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cool Breeze,Cosmetic,Unique,True,4.39,3.11–5.66 ref,0.1337,https://backpack.tf/stats/Unique/Cool%20Breeze/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cool Capuchon,Cosmetic,Strange,True,27.28,21.55–33 ref,0.8319,https://backpack.tf/stats/Strange/Cool%20Capuchon/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cool Capuchon,Cosmetic,Unique,True,5.61,5–6.22 ref,0.1711,https://backpack.tf/stats/Unique/Cool%20Capuchon/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cool Cat Cardigan,Cosmetic,Collector's,True,47206.5,825 keys,,https://backpack.tf/stats/Collector%27s/Cool%20Cat%20Cardigan/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cool Cat Cardigan,Cosmetic,Strange,True,228.88,3.95–4.05 keys,,https://backpack.tf/stats/Strange/Cool%20Cat%20Cardigan/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cool Cat Cardigan,Cosmetic,Unique,True,2.0,1.77–2.22 ref,0.06,https://backpack.tf/stats/Unique/Cool%20Cat%20Cardigan/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cool Warm Sweater,Cosmetic,Strange,True,28.5,25.44–31.55 ref,0.8691,https://backpack.tf/stats/Strange/Cool%20Warm%20Sweater/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cool Warm Sweater,Cosmetic,Unique,True,6.94,6.22–7.66 ref,0.2117,https://backpack.tf/stats/Unique/Cool%20Warm%20Sweater/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cop Caller,Cosmetic,Strange,True,133.04,2.1–2.55 keys,,https://backpack.tf/stats/Strange/Cop%20Caller/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cop Caller,Cosmetic,Unique,True,74.39,1.3 keys,,https://backpack.tf/stats/Unique/Cop%20Caller/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Copper's Hard Top,Cosmetic,Unique,True,1.44,1.33–1.55 ref,0.0439,https://backpack.tf/stats/Unique/Copper%27s%20Hard%20Top/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Copper's Hard Top (Non-Craftable),Cosmetic,Unique,False,57.22,1 key,,https://backpack.tf/stats/Unique/Copper%27s%20Hard%20Top/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Corona Australis,Cosmetic,Strange,True,11730.1,205 keys,,https://backpack.tf/stats/Strange/Corona%20Australis/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Corona Australis,Cosmetic,Unique,True,3490.42,60–62 keys,,https://backpack.tf/stats/Unique/Corona%20Australis/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Corpse Carrier,Cosmetic,Strange,True,216.01,3.7–3.85 keys,,https://backpack.tf/stats/Strange/Corpse%20Carrier/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Corpse Carrier,Cosmetic,Unique,True,3.16,2.88–3.44 ref,0.0964,https://backpack.tf/stats/Unique/Corpse%20Carrier/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Corpsemopolitan,Cosmetic,Haunted,True,47.39,40.77–54 ref,,https://backpack.tf/stats/Haunted/Corpsemopolitan/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Corpsemopolitan,Cosmetic,Unique,True,271.8,4.75 keys,,https://backpack.tf/stats/Unique/Corpsemopolitan/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Corpus Christi Cranium,Cosmetic,Strange,True,286.1,5 keys,,https://backpack.tf/stats/Strange/Corpus%20Christi%20Cranium/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Corpus Christi Cranium,Cosmetic,Unique,True,141.62,2.4–2.55 keys,,https://backpack.tf/stats/Unique/Corpus%20Christi%20Cranium/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cosa Nostra Cap,Cosmetic,Unique,True,2.67,2.22–3.11 ref,0.0813,https://backpack.tf/stats/Unique/Cosa%20Nostra%20Cap/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cosa Nostra Cap (Non-Craftable),Cosmetic,Unique,False,15.0,15 ref,0.4575,https://backpack.tf/stats/Unique/Cosa%20Nostra%20Cap/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cossack Camo,Cosmetic,Strange,True,55.79,0.9–1.05 keys,,https://backpack.tf/stats/Strange/Cossack%20Camo/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cossack Camo,Cosmetic,Unique,True,21.66,19.77–23.55 ref,0.66,https://backpack.tf/stats/Unique/Cossack%20Camo/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cotton Head,Cosmetic,Strange,True,14.89,13.22–16.55 ref,0.454,https://backpack.tf/stats/Strange/Cotton%20Head/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cotton Head,Cosmetic,Unique,True,1.44,1.33–1.55 ref,0.0439,https://backpack.tf/stats/Unique/Cotton%20Head/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Counterfeit Billycock,Cosmetic,Strange,True,40.0,40 ref,1.22,https://backpack.tf/stats/Strange/Counterfeit%20Billycock/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Counterfeit Billycock,Cosmetic,Unique,True,1.33,1.22–1.44 ref,0.04,https://backpack.tf/stats/Unique/Counterfeit%20Billycock/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Counterfeit Billycock (Non-Craftable),Cosmetic,Unique,False,57.22,1 key,,https://backpack.tf/stats/Unique/Counterfeit%20Billycock/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Coupe D'isaster,Cosmetic,Unique,True,1.61,1.33–1.88 ref,0.049,https://backpack.tf/stats/Unique/Coupe%20D%27isaster/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Coupe D'isaster (Non-Craftable),Cosmetic,Unique,False,42.0,42 ref,1.28,https://backpack.tf/stats/Unique/Coupe%20D%27isaster/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Courtier's Collar,Cosmetic,Strange,True,271.8,4.45–5.05 keys,,https://backpack.tf/stats/Strange/Courtier%27s%20Collar/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Courtier's Collar,Cosmetic,Unique,True,88.69,1.45–1.65 keys,,https://backpack.tf/stats/Unique/Courtier%27s%20Collar/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Courtly Cuirass,Cosmetic,Strange,True,4.33,3.88–4.77 ref,0.1319,https://backpack.tf/stats/Strange/Courtly%20Cuirass/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Courtly Cuirass,Cosmetic,Unique,True,3.33,3–3.66 ref,0.1016,https://backpack.tf/stats/Unique/Courtly%20Cuirass/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Couvre Corner,Cosmetic,Strange,True,77.25,1.25–1.45 keys,,https://backpack.tf/stats/Strange/Couvre%20Corner/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Couvre Corner,Cosmetic,Unique,True,1.39,1 hat,,https://backpack.tf/stats/Unique/Couvre%20Corner/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Couvre Corner (Non-Craftable),Cosmetic,Unique,False,30.44,30.44 ref,0.9284,https://backpack.tf/stats/Unique/Couvre%20Corner/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Covert Covers,Cosmetic,Strange,True,7.39,6.44–8.33 ref,0.2252,https://backpack.tf/stats/Strange/Covert%20Covers/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Covert Covers,Cosmetic,Unique,True,4.67,4.11–5.22 ref,0.1423,https://backpack.tf/stats/Unique/Covert%20Covers/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cow Mangler 5000,Primary,Collector's,True,34332.0,600 keys,,https://backpack.tf/stats/Collector%27s/Cow%20Mangler%205000/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cow Mangler 5000,Primary,Strange,True,4.05,3.44–4.66 ref,0.1235,https://backpack.tf/stats/Strange/Cow%20Mangler%205000/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cow Mangler 5000,Primary,Unique,True,0.05,0.05 ref,0.0015,https://backpack.tf/stats/Unique/Cow%20Mangler%205000/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cow Mangler 5000 (Non-Craftable),Primary,Strange,False,5.17,5.11–5.22 ref,0.1575,https://backpack.tf/stats/Strange/Cow%20Mangler%205000/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cow Mangler 5000 (Non-Craftable),Primary,Unique,False,0.28,0.22–0.33 ref,0.0084,https://backpack.tf/stats/Unique/Cow%20Mangler%205000/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cozy Camper,Secondary,Collector's,True,20742.25,360–365 keys,,https://backpack.tf/stats/Collector%27s/Cozy%20Camper/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cozy Camper,Secondary,Unique,True,0.05,0.05 ref,0.0015,https://backpack.tf/stats/Unique/Cozy%20Camper/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cozy Camper (Non-Craftable),Secondary,Unique,False,0.33,0.33 ref,0.01,https://backpack.tf/stats/Unique/Cozy%20Camper/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cozy Catchers,Cosmetic,Strange,True,3.5,3–4 ref,0.1067,https://backpack.tf/stats/Strange/Cozy%20Catchers/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cozy Catchers,Cosmetic,Unique,True,2.94,2.88–3 ref,0.0897,https://backpack.tf/stats/Unique/Cozy%20Catchers/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cozy Cover-Up,Cosmetic,Strange,True,18.17,17.11–19.22 ref,0.554,https://backpack.tf/stats/Strange/Cozy%20Cover-Up/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cozy Cover-Up,Cosmetic,Unique,True,6.05,5.22–6.88 ref,0.1845,https://backpack.tf/stats/Unique/Cozy%20Cover-Up/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Crabe de Chapeau,Cosmetic,Strange,True,12.22,10.22–14.22 ref,0.3727,https://backpack.tf/stats/Strange/Crabe%20de%20Chapeau/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Crabe de Chapeau,Cosmetic,Unique,True,4.61,4.22–5 ref,0.14,https://backpack.tf/stats/Unique/Crabe%20de%20Chapeau/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Crack Pot,Cosmetic,Strange,True,6.33,5.55–7.11 ref,0.1931,https://backpack.tf/stats/Strange/Crack%20Pot/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Crack Pot,Cosmetic,Unique,True,3.0,2.88–3.11 ref,0.0913,https://backpack.tf/stats/Unique/Crack%20Pot/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Crafty Hair,Cosmetic,Genuine,True,16.89,16–17.77 ref,0.515,https://backpack.tf/stats/Genuine/Crafty%20Hair/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Crafty Hair,Cosmetic,Unique,True,1.61,1.55–1.66 ref,0.049,https://backpack.tf/stats/Unique/Crafty%20Hair/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cranial Carcharodon,Cosmetic,Strange,True,48.22,39.77–56.66 ref,,https://backpack.tf/stats/Strange/Cranial%20Carcharodon/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cranial Carcharodon,Cosmetic,Unique,True,24.05,22.33–25.77 ref,0.7335,https://backpack.tf/stats/Unique/Cranial%20Carcharodon/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cranial Conspiracy,Cosmetic,Haunted,True,297.54,5.2 keys,,https://backpack.tf/stats/Strange%20Haunted/Cranial%20Conspiracy/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cranial Conspiracy,Cosmetic,Unique,True,257.49,4.5 keys,,https://backpack.tf/stats/Unique/Cranial%20Conspiracy/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cranial Cowl,Cosmetic,Strange,True,175.95,3–3.15 keys,,https://backpack.tf/stats/Strange/Cranial%20Cowl/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cranial Cowl,Cosmetic,Unique,True,74.39,1.15–1.45 keys,,https://backpack.tf/stats/Unique/Cranial%20Cowl/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cranium Cooler,Cosmetic,Strange,True,60.08,0.9–1.2 keys,,https://backpack.tf/stats/Strange/Cranium%20Cooler/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cranium Cooler,Cosmetic,Unique,True,20.39,19.11–21.66 ref,0.6217,https://backpack.tf/stats/Unique/Cranium%20Cooler/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cranium Cover,Cosmetic,Strange,True,54.36,0.9–1 keys,,https://backpack.tf/stats/Strange/Cranium%20Cover/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cranium Cover,Cosmetic,Unique,True,13.44,12.11–14.77 ref,0.4099,https://backpack.tf/stats/Unique/Cranium%20Cover/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Crazy Legs,Cosmetic,Haunted,True,640.86,11.2 keys,,https://backpack.tf/stats/Strange%20Haunted/Crazy%20Legs/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Crazy Legs,Cosmetic,Unique,True,264.64,4.05–5.2 keys,,https://backpack.tf/stats/Unique/Crazy%20Legs/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cream Spirit,Tool,Unique,True,24.28,23–25.55 ref,0.74,https://backpack.tf/stats/Unique/Cream%20Spirit/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Creature from the Heap,Cosmetic,Haunted,True,17.83,15–20.66 ref,0.5438,https://backpack.tf/stats/Haunted/Creature%20from%20the%20Heap/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Creature from the Heap,Cosmetic,Unique,True,346.18,6.05 keys,,https://backpack.tf/stats/Unique/Creature%20from%20the%20Heap/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Creature's Grin,Cosmetic,Haunted,True,935.55,15.4–17.3 keys,,https://backpack.tf/stats/Strange%20Haunted/Creature%27s%20Grin/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Creature's Grin,Cosmetic,Unique,True,280.38,4.9 keys,,https://backpack.tf/stats/Unique/Creature%27s%20Grin/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Creepy Crawlers,Cosmetic,Strange,True,6.55,5.44–7.66 ref,0.1998,https://backpack.tf/stats/Strange/Creepy%20Crawlers/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Creepy Crawlers,Cosmetic,Unique,True,3.0,2.88–3.11 ref,0.0913,https://backpack.tf/stats/Unique/Creepy%20Crawlers/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Creepy Crawly Case #104,Tool,Unique,True,228.88,3.75–4.25 keys,,https://backpack.tf/stats/Unique/Creepy%20Crawly%20Case/Tradable/Craftable/104
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Creepy Crawly Key (Non-Craftable),Tool,Unique,False,61.51,1.05–1.1 keys,,https://backpack.tf/stats/Unique/Creepy%20Crawly%20Key/Tradable/Non-Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cremator's Conscience,Cosmetic,Collector's,True,31471.0,550 keys,,https://backpack.tf/stats/Collector%27s/Cremator%27s%20Conscience/Tradable/Craftable
2026-08-07T15:30:49,https://backpack.tf/spreadsheet,Cremator's Conscience,Cosmetic,Strange,True,220.3,3.85 keys,,https://backpack.tf/stats/Strange/Cremator%27s%20Conscience/Tradable/Craftable
