source_value,source_value_high,source_currency,source_last_update,effect_id,effect_name,item_name,bp_price_ref,bp_price_keys,bp_price_all,slot,summary,defindex,scrape_timestamp,usd_price,key_low,key_high,key_mid,item_type,key_price_ref,key_rate_source,bp_price_keys_equivalent,has_price,source_price_low,source_price_high,source_price_unit,source_price_provenance,market_id,collected_at,cleaning_version,price_status,source_updated_at,price_change_fraction,quality_flags,raw_row_number
10.0,10.0,keys,1636057651,7,Purple Confetti,Snack Stack,645.55,10 keys,645.55 ref,misc,Level 1-100 Snack,31190,2026-09-11T04:38:28+00:00,,10.0,10.0,10.0,cosmetic,64.555,backpack_tf_api,9.999999999999998,True,10.0,10.0,keys,api_original,tf2:unusual:31190:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2021-11-04T20:27:31+00:00,0.0,,852
15.0,15.0,keys,1690591192,7,Purple Confetti,Snowcapped,968.325,15 keys,968.33 ref,misc,Level 1-100 Hat,31028,2026-09-11T04:38:28+00:00,,15.0,15.0,15.0,cosmetic,64.555,backpack_tf_api,15.0,True,15.0,15.0,keys,api_original,tf2:unusual:31028:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2023-07-29T00:39:52+00:00,0.0,,853
10.0,11.0,keys,1672651080,7,Purple Confetti,Sober Stuntman,645.55,10–11 keys,645.55 ref,misc,Level 1-100 Helmet,255,2026-09-11T04:38:28+00:00,,10.0,11.0,10.5,cosmetic,64.555,backpack_tf_api,9.999999999999998,True,10.0,11.0,keys,api_original,tf2:unusual:255:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2023-01-02T09:18:00+00:00,0.0,,854
8.0,8.0,keys,1700981333,7,Purple Confetti,Soft Hard Hat,516.44,8 keys,516.44 ref,misc,Level 1-100 Hat,31331,2026-09-11T04:38:28+00:00,,8.0,8.0,8.0,cosmetic,64.555,backpack_tf_api,8.0,True,8.0,8.0,keys,api_original,tf2:unusual:31331:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2023-11-26T06:48:53+00:00,0.0,,855
36.0,36.0,keys,1592087746,7,Purple Confetti,Soldered Sensei,2323.98,36 keys,"2,323.98 ref",misc,Level 1-100 Hat,30004,2026-09-11T04:38:28+00:00,,36.0,36.0,36.0,cosmetic,64.555,backpack_tf_api,36.0,True,36.0,36.0,keys,api_original,tf2:unusual:30004:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2020-06-13T22:35:46+00:00,0.0,,856
16.0,16.0,keys,1726526400,7,Purple Confetti,Soldier's Slope Scopers,1032.88,16 keys,"1,032.88 ref",misc,Level 1-100 Hat,980,2026-09-11T04:38:28+00:00,,16.0,16.0,16.0,cosmetic,64.555,backpack_tf_api,16.0,True,16.0,16.0,keys,api_original,tf2:unusual:980:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2024-09-16T22:40:00+00:00,0.0,,857
350.0,370.0,keys,1722873054,7,Purple Confetti,Soldier's Stash,22594.25,350–370 keys,"22,594.25 ref",misc,Level 1-100 Cosmetic Item,54,2026-09-11T04:38:28+00:00,,350.0,370.0,360.0,cosmetic,64.555,backpack_tf_api,349.99999999999994,True,350.0,370.0,keys,api_original,tf2:unusual:54:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2024-08-05T15:50:54+00:00,0.0,,858
20.0,20.0,keys,1764868970,7,Purple Confetti,Sole Mate,1291.1,20 keys,"1,291.10 ref",misc,Level 1-100 Hat,30355,2026-09-11T04:38:28+00:00,,20.0,20.0,20.0,cosmetic,64.555,backpack_tf_api,19.999999999999996,True,20.0,20.0,keys,api_original,tf2:unusual:30355:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2025-12-04T17:22:50+00:00,-2.220446049250313e-16,,859
19.0,19.0,keys,1739131050,7,Purple Confetti,Sophisticated Smoker,1226.545,19 keys,"1,226.55 ref",misc,Level 1-100 Hat,31106,2026-09-11T04:38:28+00:00,,19.0,19.0,19.0,cosmetic,64.555,backpack_tf_api,19.0,True,19.0,19.0,keys,api_original,tf2:unusual:31106:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2025-02-09T19:57:30+00:00,0.0,,860
16.0,16.0,keys,1763923503,7,Purple Confetti,Soviet Gentleman,1032.88,16 keys,"1,032.88 ref",misc,Level 1-100 Hat,821,2026-09-11T04:38:28+00:00,,16.0,16.0,16.0,cosmetic,64.555,backpack_tf_api,16.0,True,16.0,16.0,keys,api_original,tf2:unusual:821:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2025-11-23T18:45:03+00:00,0.0,,861
7.0,7.0,keys,1597314744,7,Purple Confetti,Spiky Viking,451.885,7 keys,451.89 ref,misc,Level 1-100 Helmet,31100,2026-09-11T04:38:28+00:00,,7.0,7.0,7.0,cosmetic,64.555,backpack_tf_api,6.999999999999999,True,7.0,7.0,keys,api_original,tf2:unusual:31100:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2020-08-13T10:32:24+00:00,0.0,,862
16.0,16.0,keys,1667025231,7,Purple Confetti,Spirit of the Bombing Past,1032.88,16 keys,"1,032.88 ref",misc,Level 1-100 Hat,30807,2026-09-11T04:38:28+00:00,,16.0,16.0,16.0,cosmetic,64.555,backpack_tf_api,16.0,True,16.0,16.0,keys,api_original,tf2:unusual:30807:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2022-10-29T06:33:51+00:00,0.0,,863
21.0,21.0,keys,1689805137,7,Purple Confetti,Spook Specs,1355.655,21 keys,"1,355.66 ref",misc,Level 1-100 Hat,30390,2026-09-11T04:38:28+00:00,,21.0,21.0,21.0,cosmetic,64.555,backpack_tf_api,20.999999999999996,True,21.0,21.0,keys,api_original,tf2:unusual:30390:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2023-07-19T22:18:57+00:00,-2.220446049250313e-16,,864
13.0,13.0,keys,1740708258,7,Purple Confetti,Spooky Head-Bouncers,839.215,13 keys,839.22 ref,misc,Level 1-100 Hat,31209,2026-09-11T04:38:28+00:00,,13.0,13.0,13.0,cosmetic,64.555,backpack_tf_api,13.0,True,13.0,13.0,keys,api_original,tf2:unusual:31209:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2025-02-28T02:04:18+00:00,0.0,,865
9.0,9.0,keys,1730299659,7,Purple Confetti,Squatter's Right,580.995,9 keys,581.00 ref,misc,Level 1-100 Hat,31267,2026-09-11T04:38:28+00:00,,9.0,9.0,9.0,cosmetic,64.555,backpack_tf_api,9.0,True,9.0,9.0,keys,api_original,tf2:unusual:31267:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2024-10-30T14:47:39+00:00,0.0,,866
27.0,27.0,keys,1777793030,7,Purple Confetti,Stainless Pot,1742.985,27 keys,"1,742.99 ref",misc,Level 1-100 Hat,98,2026-09-11T04:38:28+00:00,,27.0,27.0,27.0,cosmetic,64.555,backpack_tf_api,26.999999999999996,True,27.0,27.0,keys,api_original,tf2:unusual:98:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2026-05-03T07:23:50+00:00,-1.1102230246251565e-16,,867
28.0,28.0,keys,1605903126,7,Purple Confetti,Starboard Crusader,1807.54,28 keys,"1,807.54 ref",misc,Level 1-100 Hat,30981,2026-09-11T04:38:28+00:00,,28.0,28.0,28.0,cosmetic,64.555,backpack_tf_api,27.999999999999996,True,28.0,28.0,keys,api_original,tf2:unusual:30981:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2020-11-20T20:12:06+00:00,-1.1102230246251565e-16,,868
10.0,11.0,keys,1594561360,7,Purple Confetti,Stately Steel Toe,645.55,10–11 keys,645.55 ref,misc,Level 1-100 Hat,481,2026-09-11T04:38:28+00:00,,10.0,11.0,10.5,cosmetic,64.555,backpack_tf_api,9.999999999999998,True,10.0,11.0,keys,api_original,tf2:unusual:481:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2020-07-12T13:42:40+00:00,0.0,,869
8.5,8.5,keys,1787065915,7,Purple Confetti,Steel Shako,548.7175,8.5 keys,548.72 ref,misc,Level 1-100 Hat,30017,2026-09-11T04:38:28+00:00,,8.5,8.5,8.5,cosmetic,64.555,backpack_tf_api,8.499999999999998,True,8.5,8.5,keys,api_original,tf2:unusual:30017:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2026-08-18T15:11:55+00:00,0.0,,870
11.0,15.0,keys,1574110436,7,Purple Confetti,Stormin' Norman,710.105,11–15 keys,710.11 ref,misc,Level 1-100 Helmet,30112,2026-09-11T04:38:28+00:00,,11.0,15.0,13.0,cosmetic,64.555,backpack_tf_api,11.0,True,11.0,15.0,keys,api_original,tf2:unusual:30112:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2019-11-18T20:53:56+00:00,0.0,,871
18.0,18.0,keys,1637000000,7,Purple Confetti,Stout Shako,1161.99,18 keys,"1,161.99 ref",misc,Level 1-100 Hat,251,2026-09-11T04:38:28+00:00,,18.0,18.0,18.0,cosmetic,64.555,backpack_tf_api,18.0,True,18.0,18.0,keys,api_original,tf2:unusual:251:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2021-11-15T18:13:20+00:00,0.0,,872
6.5,6.5,keys,1593803533,7,Purple Confetti,Strontium Stove Pipe,419.6075,6.5 keys,419.61 ref,misc,Level 1-100 Hat,30037,2026-09-11T04:38:28+00:00,,6.5,6.5,6.5,cosmetic,64.555,backpack_tf_api,6.5,True,6.5,6.5,keys,api_original,tf2:unusual:30037:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2020-07-03T19:12:13+00:00,0.0,,873
10.0,12.0,keys,1593291860,7,Purple Confetti,Sultan's Ceremonial,645.55,10–12 keys,645.55 ref,misc,Level 1-100 Hat,403,2026-09-11T04:38:28+00:00,,10.0,12.0,11.0,cosmetic,64.555,backpack_tf_api,9.999999999999998,True,10.0,12.0,keys,api_original,tf2:unusual:403:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2020-06-27T21:04:20+00:00,0.0,,874
22.0,22.0,keys,1727303954,7,Purple Confetti,Surgeon's Stahlhelm,1420.21,22 keys,"1,420.21 ref",misc,Level 10 Helmet,616,2026-09-11T04:38:28+00:00,,22.0,22.0,22.0,cosmetic,64.555,backpack_tf_api,22.0,True,22.0,22.0,keys,api_original,tf2:unusual:616:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2024-09-25T22:39:14+00:00,0.0,,875
21.0,21.0,keys,1716014784,7,Purple Confetti,Swagman's Swatter,1355.655,21 keys,"1,355.66 ref",misc,Level 10 Hat,626,2026-09-11T04:38:28+00:00,,21.0,21.0,21.0,cosmetic,64.555,backpack_tf_api,20.999999999999996,True,21.0,21.0,keys,api_original,tf2:unusual:626:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2024-05-18T06:46:24+00:00,-2.220446049250313e-16,,876
24.0,24.0,keys,1775143967,7,Purple Confetti,Tam O' Shanter,1549.32,24 keys,"1,549.32 ref",misc,Level 1-100 Hat,480,2026-09-11T04:38:28+00:00,,24.0,24.0,24.0,cosmetic,64.555,backpack_tf_api,23.999999999999996,True,24.0,24.0,keys,api_original,tf2:unusual:480:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2026-04-02T15:32:47+00:00,-1.1102230246251565e-16,,877
25.0,25.0,keys,1449987267,7,Purple Confetti,Tartan Spartan,1613.875,25 keys,"1,613.88 ref",misc,Level 1-100 Helmet,30106,2026-09-11T04:38:28+00:00,,25.0,25.0,25.0,cosmetic,64.555,backpack_tf_api,24.999999999999996,True,25.0,25.0,keys,api_original,tf2:unusual:30106:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2015-12-13T06:14:27+00:00,-1.1102230246251565e-16,,878
14.0,14.0,keys,1552464722,7,Purple Confetti,Tartan Tyrolean,903.77,14 keys,903.77 ref,misc,Level 1-100 Hat,30334,2026-09-11T04:38:28+00:00,,14.0,14.0,14.0,cosmetic,64.555,backpack_tf_api,13.999999999999998,True,14.0,14.0,keys,api_original,tf2:unusual:30334:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2019-03-13T08:12:02+00:00,0.0,,879
13.0,13.0,keys,1670091309,7,Purple Confetti,Tavish DeGroot Experience,839.215,13 keys,839.22 ref,misc,Level 10 Hat,604,2026-09-11T04:38:28+00:00,,13.0,13.0,13.0,cosmetic,64.555,backpack_tf_api,13.0,True,13.0,13.0,keys,api_original,tf2:unusual:604:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2022-12-03T18:15:09+00:00,0.0,,880
116.0,116.0,keys,1775622299,7,Purple Confetti,Team Captain,7488.38,116 keys,"7,488.38 ref",misc,Level 1-100 Hat,378,2026-09-11T04:38:28+00:00,,116.0,116.0,116.0,cosmetic,64.555,backpack_tf_api,115.99999999999999,True,116.0,116.0,keys,api_original,tf2:unusual:378:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2026-04-08T04:24:59+00:00,-1.1102230246251565e-16,,881
14.0,14.0,keys,1606431107,7,Purple Confetti,Telefragger Toque,903.77,14 keys,903.77 ref,misc,Level 1-100 Hat,31098,2026-09-11T04:38:28+00:00,,14.0,14.0,14.0,cosmetic,64.555,backpack_tf_api,13.999999999999998,True,14.0,14.0,keys,api_original,tf2:unusual:31098:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2020-11-26T22:51:47+00:00,0.0,,882
8.5,8.5,keys,1596229597,7,Purple Confetti,Teutonic Toque,548.7175,8.5 keys,548.72 ref,misc,Level 1-100 Hat,30351,2026-09-11T04:38:28+00:00,,8.5,8.5,8.5,cosmetic,64.555,backpack_tf_api,8.499999999999998,True,8.5,8.5,keys,api_original,tf2:unusual:30351:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2020-07-31T21:06:37+00:00,0.0,,883
26.0,36.0,keys,1648507153,7,Purple Confetti,Texas Slim's Dome Shine,1678.43,26–36 keys,"1,678.43 ref",misc,Level 1-100 Cosmetic Item,118,2026-09-11T04:38:28+00:00,,26.0,36.0,31.0,cosmetic,64.555,backpack_tf_api,26.0,True,26.0,36.0,keys,api_original,tf2:unusual:118:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2022-03-28T22:39:13+00:00,0.0,,884
50.0,50.0,keys,1716051448,7,Purple Confetti,Texas Ten Gallon,3227.75,50 keys,"3,227.75 ref",misc,Level 1-100 Hat,94,2026-09-11T04:38:28+00:00,,50.0,50.0,50.0,cosmetic,64.555,backpack_tf_api,49.99999999999999,True,50.0,50.0,keys,api_original,tf2:unusual:94:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2024-05-18T16:57:28+00:00,0.0,,885
15.0,15.0,keys,1778508154,7,Purple Confetti,Texas Tin-Gallon,968.325,15 keys,968.33 ref,misc,Level 1-100 Hat,30044,2026-09-11T04:38:28+00:00,,15.0,15.0,15.0,cosmetic,64.555,backpack_tf_api,15.0,True,15.0,15.0,keys,api_original,tf2:unusual:30044:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2026-05-11T14:02:34+00:00,0.0,,886
13.0,15.0,keys,1594398119,7,Purple Confetti,Thirst Blood,839.215,13–15 keys,839.22 ref,misc,Level 1-100 Hair,30479,2026-09-11T04:38:28+00:00,,13.0,15.0,14.0,cosmetic,64.555,backpack_tf_api,13.0,True,13.0,15.0,keys,api_original,tf2:unusual:30479:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2020-07-10T16:21:59+00:00,0.0,,887
27.0,27.0,keys,1773006216,7,Purple Confetti,Thousand-Yard Stare,1742.985,27 keys,"1,742.99 ref",misc,Level 1-100 Hat,31200,2026-09-11T04:38:28+00:00,,27.0,27.0,27.0,cosmetic,64.555,backpack_tf_api,26.999999999999996,True,27.0,27.0,keys,api_original,tf2:unusual:31200:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2026-03-08T21:43:36+00:00,-1.1102230246251565e-16,,888
8.0,8.0,keys,1764347875,7,Purple Confetti,Thunder Dome,516.44,8 keys,516.44 ref,misc,Level 1-100 Helmet,31391,2026-09-11T04:38:28+00:00,,8.0,8.0,8.0,cosmetic,64.555,backpack_tf_api,8.0,True,8.0,8.0,keys,api_original,tf2:unusual:31391:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2025-11-28T16:37:55+00:00,0.0,,889
9.5,9.5,keys,1755760359,7,Purple Confetti,Timeless Topper,613.2725,9.5 keys,613.27 ref,misc,Level 1-100 Hat,30035,2026-09-11T04:38:28+00:00,,9.5,9.5,9.5,cosmetic,64.555,backpack_tf_api,9.5,True,9.5,9.5,keys,api_original,tf2:unusual:30035:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2025-08-21T07:12:39+00:00,0.0,,890
16.0,16.0,keys,1749723921,7,Purple Confetti,Tipped Lid,1032.88,16 keys,"1,032.88 ref",misc,Level 1-100 Hat,30425,2026-09-11T04:38:28+00:00,,16.0,16.0,16.0,cosmetic,64.555,backpack_tf_api,16.0,True,16.0,16.0,keys,api_original,tf2:unusual:30425:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2025-06-12T10:25:21+00:00,0.0,,891
7.0,9.0,keys,1593609013,7,Purple Confetti,Tippler's Tricorne,451.885,7–9 keys,451.89 ref,misc,Level 1-100 Hat,179,2026-09-11T04:38:28+00:00,,7.0,9.0,8.0,cosmetic,64.555,backpack_tf_api,6.999999999999999,True,7.0,9.0,keys,api_original,tf2:unusual:179:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2020-07-01T13:10:13+00:00,0.0,,892
7.0,7.0,keys,1584489176,7,Purple Confetti,Titanium Tyrolean,451.885,7 keys,451.89 ref,misc,Level 1-100 Hat,30045,2026-09-11T04:38:28+00:00,,7.0,7.0,7.0,cosmetic,64.555,backpack_tf_api,6.999999999999999,True,7.0,7.0,keys,api_original,tf2:unusual:30045:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2020-03-17T23:52:56+00:00,0.0,,893
14.0,14.0,keys,1750993965,7,Purple Confetti,Tough Guy's Toque,903.77,14 keys,903.77 ref,misc,Level 1-100 Hat,97,2026-09-11T04:38:28+00:00,,14.0,14.0,14.0,cosmetic,64.555,backpack_tf_api,13.999999999999998,True,14.0,14.0,keys,api_original,tf2:unusual:97:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2025-06-27T03:12:45+00:00,0.0,,894
20.0,21.0,keys,1674987416,7,Purple Confetti,Tough Stuff Muffs,1291.1,20–21 keys,"1,291.10 ref",misc,Level 1-100 Hat,984,2026-09-11T04:38:28+00:00,,20.0,21.0,20.5,cosmetic,64.555,backpack_tf_api,19.999999999999996,True,20.0,21.0,keys,api_original,tf2:unusual:984:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2023-01-29T10:16:56+00:00,-2.220446049250313e-16,,895
37.0,38.0,keys,1654210895,7,Purple Confetti,Towering Pillar of Beanies,2388.535,37–38 keys,"2,388.54 ref",misc,Level 1-100 Hat,31168,2026-09-11T04:38:28+00:00,,37.0,38.0,37.5,cosmetic,64.555,backpack_tf_api,36.99999999999999,True,37.0,38.0,keys,api_original,tf2:unusual:31168:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2022-06-02T23:01:35+00:00,0.0,,896
13.0,14.0,keys,1593393965,7,Purple Confetti,Towering Pillar of Hats,839.215,13–14 keys,839.22 ref,misc,Level 1-100 Hat,135,2026-09-11T04:38:28+00:00,,13.0,14.0,13.5,cosmetic,64.555,backpack_tf_api,13.0,True,13.0,14.0,keys,api_original,tf2:unusual:135:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2020-06-29T01:26:05+00:00,0.0,,897
13.0,15.0,keys,1595571752,7,Purple Confetti,Towering Titanium Pillar of Hats,839.215,13–15 keys,839.22 ref,misc,Level 1-100 Hat,30008,2026-09-11T04:38:28+00:00,,13.0,15.0,14.0,cosmetic,64.555,backpack_tf_api,13.0,True,13.0,15.0,keys,api_original,tf2:unusual:30008:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2020-07-24T06:22:32+00:00,0.0,,898
7.5,9.0,keys,1676714871,7,Purple Confetti,Toy Soldier,484.1625,7.5–9 keys,484.16 ref,misc,Level 1-100 Hat,30316,2026-09-11T04:38:28+00:00,,7.5,9.0,8.25,cosmetic,64.555,backpack_tf_api,7.5,True,7.5,9.0,keys,api_original,tf2:unusual:30316:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2023-02-18T10:07:51+00:00,0.0,,899
7.0,7.5,keys,1602475917,7,Purple Confetti,Toy Tailor,451.885,7–7.5 keys,451.89 ref,misc,Level 1-100 Hat,30327,2026-09-11T04:38:28+00:00,,7.0,7.5,7.25,cosmetic,64.555,backpack_tf_api,6.999999999999999,True,7.0,7.5,keys,api_original,tf2:unusual:30327:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2020-10-12T04:11:57+00:00,0.0,,900
13.0,13.0,keys,1769301617,7,Purple Confetti,Train of Thought,839.215,13 keys,839.22 ref,misc,Level 1-100 Hat,31254,2026-09-11T04:38:28+00:00,,13.0,13.0,13.0,cosmetic,64.555,backpack_tf_api,13.0,True,13.0,13.0,keys,api_original,tf2:unusual:31254:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2026-01-25T00:40:17+00:00,0.0,,901
9.5,9.5,keys,1692500730,7,Purple Confetti,Trash Man,613.2725,9.5 keys,613.27 ref,misc,Level 1-100 Hat,30346,2026-09-11T04:38:28+00:00,,9.5,9.5,9.5,cosmetic,64.555,backpack_tf_api,9.5,True,9.5,9.5,keys,api_original,tf2:unusual:30346:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2023-08-20T03:05:30+00:00,0.0,,902
10.0,11.0,keys,1722451231,7,Purple Confetti,Trencher's Topper,645.55,10–11 keys,645.55 ref,misc,Level 1-100 Helmet,30336,2026-09-11T04:38:28+00:00,,10.0,11.0,10.5,cosmetic,64.555,backpack_tf_api,9.999999999999998,True,10.0,11.0,keys,api_original,tf2:unusual:30336:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2024-07-31T18:40:31+00:00,0.0,,903
13.0,13.0,keys,1787678661,7,Purple Confetti,Triboniophorus Gentlemannus,839.215,13 keys,839.22 ref,misc,Level 1-100 Hat,31470,2026-09-11T04:38:28+00:00,,13.0,13.0,13.0,cosmetic,64.555,backpack_tf_api,13.0,True,13.0,13.0,keys,api_original,tf2:unusual:31470:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2026-08-25T17:24:21+00:00,0.0,,904
14.0,17.0,keys,1752509229,7,Purple Confetti,Triboniophorus Tyrannus,903.77,14–17 keys,903.77 ref,misc,Level 1-100 Mascot,151,2026-09-11T04:38:28+00:00,,14.0,17.0,15.5,cosmetic,64.555,backpack_tf_api,13.999999999999998,True,14.0,17.0,keys,api_original,tf2:unusual:151:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2025-07-14T16:07:09+00:00,0.0,,905
27.0,27.0,keys,1673645586,7,Purple Confetti,Trophy Belt,1742.985,27 keys,"1,742.99 ref",misc,Level 1-100 Hat,53,2026-09-11T04:38:28+00:00,,27.0,27.0,27.0,cosmetic,64.555,backpack_tf_api,26.999999999999996,True,27.0,27.0,keys,api_original,tf2:unusual:53:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2023-01-13T21:33:06+00:00,-1.1102230246251565e-16,,906
31.0,31.0,keys,1746636319,7,Purple Confetti,Troublemaker's Tossle Cap,2001.205,31 keys,"2,001.21 ref",misc,Level 1-100 Hat,150,2026-09-11T04:38:28+00:00,,31.0,31.0,31.0,cosmetic,64.555,backpack_tf_api,30.999999999999996,True,31.0,31.0,keys,api_original,tf2:unusual:150:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2025-05-07T16:45:19+00:00,-1.1102230246251565e-16,,907
12.0,12.0,keys,1701116682,7,Purple Confetti,Trucker's Topper,774.66,12 keys,774.66 ref,misc,Level 1-100 Hat,30930,2026-09-11T04:38:28+00:00,,12.0,12.0,12.0,cosmetic,64.555,backpack_tf_api,11.999999999999998,True,12.0,12.0,keys,api_original,tf2:unusual:30930:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2023-11-27T20:24:42+00:00,0.0,,908
8.0,9.0,keys,1566238464,7,Purple Confetti,Tsarboosh,516.44,8–9 keys,516.44 ref,misc,Level 1-100 Hat,30081,2026-09-11T04:38:28+00:00,,8.0,9.0,8.5,cosmetic,64.555,backpack_tf_api,8.0,True,8.0,9.0,keys,api_original,tf2:unusual:30081:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2019-08-19T18:14:24+00:00,0.0,,909
20.0,20.0,keys,1711746398,7,Purple Confetti,Tundra Top,1291.1,20 keys,"1,291.10 ref",misc,Level 1-100 Hat,30976,2026-09-11T04:38:28+00:00,,20.0,20.0,20.0,cosmetic,64.555,backpack_tf_api,19.999999999999996,True,20.0,20.0,keys,api_original,tf2:unusual:30976:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2024-03-29T21:06:38+00:00,-2.220446049250313e-16,,910
8.5,9.0,keys,1677860303,7,Purple Confetti,Tungsten Toque,548.7175,8.5–9 keys,548.72 ref,misc,Level 1-100 Hat,30049,2026-09-11T04:38:28+00:00,,8.5,9.0,8.75,cosmetic,64.555,backpack_tf_api,8.499999999999998,True,8.5,9.0,keys,api_original,tf2:unusual:30049:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2023-03-03T16:18:23+00:00,0.0,,911
16.0,16.0,keys,1748491847,7,Purple Confetti,Twisted Topper,1032.88,16 keys,"1,032.88 ref",misc,Level 1-100 Hat,31211,2026-09-11T04:38:28+00:00,,16.0,16.0,16.0,cosmetic,64.555,backpack_tf_api,16.0,True,16.0,16.0,keys,api_original,tf2:unusual:31211:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2025-05-29T04:10:47+00:00,0.0,,912
13.0,16.0,keys,1594472919,7,Purple Confetti,Tyrant's Helm,839.215,13–16 keys,839.22 ref,misc,Level 1-100 Helmet,99,2026-09-11T04:38:28+00:00,,13.0,16.0,14.5,cosmetic,64.555,backpack_tf_api,13.0,True,13.0,16.0,keys,api_original,tf2:unusual:99:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2020-07-11T13:08:39+00:00,0.0,,913
16.0,16.0,keys,1691308920,7,Purple Confetti,Tyrantium Helmet,1032.88,16 keys,"1,032.88 ref",misc,Level 1-100 Helmet,30014,2026-09-11T04:38:28+00:00,,16.0,16.0,16.0,cosmetic,64.555,backpack_tf_api,16.0,True,16.0,16.0,keys,api_original,tf2:unusual:30014:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2023-08-06T08:02:00+00:00,0.0,,914
9.0,11.0,keys,1695124096,7,Purple Confetti,Undercover Brolly,580.995,9–11 keys,581.00 ref,misc,Level 1-100 Hat,31262,2026-09-11T04:38:28+00:00,,9.0,11.0,10.0,cosmetic,64.555,backpack_tf_api,9.0,True,9.0,11.0,keys,api_original,tf2:unusual:31262:7:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2023-09-19T11:48:16+00:00,0.0,,915
