effect_id,effect_name,item_name,bp_price_ref,bp_price_keys,bp_price_all,exist,slot,summary,defindex,scrape_timestamp
76,Poisoned Shadows,Hong Kong Cone,383374,6700 keys,"383,374.00 ref, $11692.91",3,misc,Level 1-100 Hat,30177,2026-07-22T19:06:53
76,Poisoned Shadows,Pyromancer's Mask,360486,6300 keys,"360,486.00 ref, $10994.82",3,misc,Level 1-100 Mask,316,2026-07-22T19:06:53
76,Poisoned Shadows,Brotherhood of Arms,297544,5200 keys,"297,544.00 ref, $9075.09",4,misc,Level 1-100 Hat,30066,2026-07-22T19:06:53
76,Poisoned Shadows,Hustler's Hallmark,281808.5,4925 keys,"281,808.50 ref, $8595.16",1,misc,Level 1-100 Hat,146,2026-07-22T19:06:53
76,Poisoned Shadows,Salty Dog,274656,4800 keys,"274,656.00 ref, $8377.01",3,misc,Level 10 Hat,611,2026-07-22T19:06:53
76,Poisoned Shadows,Cold Killer,228880,4000 keys,"228,880.00 ref, $6980.84",2,misc,Level 1-100 Hat,981,2026-07-22T19:06:53
76,Poisoned Shadows,Large Luchador,228880,4000 keys,"228,880.00 ref, $6980.84",2,misc,Level 1-100 Mask,380,2026-07-22T19:06:53
76,Poisoned Shadows,Tyrant's Helm,200270,3500 keys,"200,270.00 ref, $6108.23",1,misc,Level 1-100 Helmet,99,2026-07-22T19:06:53
76,Poisoned Shadows,Flipped Trilby,197409,3450 keys,"197,409.00 ref, $6020.97",2,misc,Level 1-100 Hat,324,2026-07-22T19:06:53
76,Poisoned Shadows,Blast Defense,188826,3300 keys,"188,826.00 ref, $5759.19",0,misc,Level 1-100 Headgear,30863,2026-07-22T19:06:53
76,Poisoned Shadows,A Rather Festive Tree,177095.9,3095 keys,"177,095.90 ref, $5401.42",1,misc,Level 1-100 Hat,341,2026-07-22T19:06:53
76,Poisoned Shadows,Spook Specs,148772,2600 keys,"148,772.00 ref, $4537.55",1,misc,Level 1-100 Hat,30390,2026-07-22T19:06:53
76,Poisoned Shadows,Armored Authority,114440,2000 keys,"114,440.00 ref, $3490.42",1,misc,Level 1-100 Helmet,445,2026-07-22T19:06:53
76,Poisoned Shadows,Pomade Prince,114440,2000 keys,"114,440.00 ref, $3490.42",1,misc,Level 1-100 Hair,30428,2026-07-22T19:06:53
76,Poisoned Shadows,Soldier's Slope Scopers,114440,2000 keys,"114,440.00 ref, $3490.42",3,misc,Level 1-100 Hat,980,2026-07-22T19:06:53
76,Poisoned Shadows,Feathered Fiend,105857,1850 keys,"105,857.00 ref, $3228.64",1,misc,Level 1-100 Headgear,30903,2026-07-22T19:06:53
76,Poisoned Shadows,Hat of Cards,94413,1650 keys,"94,413.00 ref, $2879.60",2,misc,Level 1-100 Hat,825,2026-07-22T19:06:53
76,Poisoned Shadows,Officer's Ushanka,92982.5,1625 keys,"92,982.50 ref, $2835.97",3,misc,Level 1-100 Hat,96,2026-07-22T19:06:53
76,Poisoned Shadows,Liquidator's Lid,91552,1600 keys,"91,552.00 ref, $2792.34",1,misc,Level 1-100 Hat,779,2026-07-22T19:06:53
76,Poisoned Shadows,Universal Translator,91552,1600 keys,"91,552.00 ref, $2792.34",0,misc,Level 1-100 Hat,30658,2026-07-22T19:06:53
76,Poisoned Shadows,Reggaelator,90693.7,1585 keys,"90,693.70 ref, $2766.16",2,misc,Level 1-100 Hat,390,2026-07-22T19:06:53
76,Poisoned Shadows,Vintage Merryweather,88691,1550 keys,"88,691.00 ref, $2705.08",1,misc,Level 1-100 Helmet,182,2026-07-22T19:06:53
76,Poisoned Shadows,Cosa Nostra Cap,85830,1500 keys,"85,830.00 ref, $2617.82",4,misc,Level 1-100 Hat,459,2026-07-22T19:06:53
76,Poisoned Shadows,Data Mining Light,85830,1500 keys,"85,830.00 ref, $2617.82",3,misc,Level 1-100 Helmet,30051,2026-07-22T19:06:53
76,Poisoned Shadows,Master's Yellow Belt,85830,1500 keys,"85,830.00 ref, $2617.82",2,misc,Level 1-100 Hat,110,2026-07-22T19:06:53
76,Poisoned Shadows,Triboniophorus Tyrannus,85830,1500 keys,"85,830.00 ref, $2617.82",2,misc,Level 1-100 Mascot,151,2026-07-22T19:06:53
76,Poisoned Shadows,Brim-Full of Bullets,82969,1450 keys,"82,969.00 ref, $2530.55",1,misc,Level 1-100 Hat,30173,2026-07-22T19:06:53
76,Poisoned Shadows,Anger,81252.4,990–1850 keys,"81,252.40 ref, $2478.20",4,misc,Level 10 Hood,518,2026-07-22T19:06:53
76,Poisoned Shadows,Medic's Mountain Cap,81252.4,1420 keys,"81,252.40 ref, $2478.20",2,misc,Level 1-100 Hat,381,2026-07-22T19:06:53
76,Poisoned Shadows,Gentleman's Gatsby,80108,1400 keys,"80,108.00 ref, $2443.29",4,misc,Level 1-100 Hat,184,2026-07-22T19:06:53
76,Poisoned Shadows,Scotch Bonnet,80108,1400 keys,"80,108.00 ref, $2443.29",1,misc,Level 1-100 Headgear,306,2026-07-22T19:06:53
76,Poisoned Shadows,Towering Pillar of Hats,80108,1400 keys,"80,108.00 ref, $2443.29",3,misc,Level 1-100 Hat,135,2026-07-22T19:06:53
76,Poisoned Shadows,Wet Works,78677.5,1375 keys,"78,677.50 ref, $2399.66",2,misc,Level 1-100 Hat,30135,2026-07-22T19:06:53
76,Poisoned Shadows,Executioner,77533.1,1355 keys,"77,533.10 ref, $2364.76",6,misc,Level 1-100 Hat,921,2026-07-22T19:06:53
76,Poisoned Shadows,Powdered Practitioner,77247,1350 keys,"77,247.00 ref, $2356.03",1,misc,Level 1-100 Hat,30069,2026-07-22T19:06:53
76,Poisoned Shadows,Backwards Ballcap,74386,1300 keys,"74,386.00 ref, $2268.77",2,misc,Level 10 Hat,617,2026-07-22T19:06:53
76,Poisoned Shadows,Killer Exclusive,74386,1300 keys,"74,386.00 ref, $2268.77",1,misc,Level 10 Hat,538,2026-07-22T19:06:53
76,Poisoned Shadows,Noble Amassment of Hats,74386,1300 keys,"74,386.00 ref, $2268.77",3,misc,Level 1-100 Hat,137,2026-07-22T19:06:53
76,Poisoned Shadows,Conjurer's Cowl,71525,1250 keys,"71,525.00 ref, $2181.51",4,misc,Level 1-100 Hood,465,2026-07-22T19:06:53
76,Poisoned Shadows,Virtual Reality Headset,68664,1200 keys,"68,664.00 ref, $2094.25",1,misc,Level 10 Headset,628,2026-07-22T19:06:53
76,Poisoned Shadows,Détective Noir,65803,1150 keys,"65,803.00 ref, $2006.99",1,misc,Level 1-100 Hat,319,2026-07-22T19:06:53
76,Poisoned Shadows,Shooter's Sola Topi,64372.5,1100–1150 keys,"64,372.50 ref, $1963.36",1,misc,Level 1-100 Helmet,158,2026-07-22T19:06:53
76,Poisoned Shadows,Prince Tavish's Crown,62942,1100 keys,"62,942.00 ref, $1919.73",3,misc,Level 1-100 Hat,342,2026-07-22T19:06:53
76,Poisoned Shadows,Stout Shako,62942,1100 keys,"62,942.00 ref, $1919.73",2,misc,Level 1-100 Hat,251,2026-07-22T19:06:53
76,Poisoned Shadows,Tyrantium Helmet,62942,1100 keys,"62,942.00 ref, $1919.73",1,misc,Level 1-100 Helmet,30014,2026-07-22T19:06:53
76,Poisoned Shadows,Brainiac Hairpiece,61854.82,1081 keys,"61,854.82 ref, $1886.57",1,misc,Level 1-100 Facial Hair,590,2026-07-22T19:06:53
76,Poisoned Shadows,Desert Marauder,60081,1050 keys,"60,081.00 ref, $1832.47",2,misc,Level 1-100 Hat,400,2026-07-22T19:06:53
76,Poisoned Shadows,Mask of the Shaman,60081,1050 keys,"60,081.00 ref, $1832.47",1,misc,Level 10 Mask,514,2026-07-22T19:06:53
76,Poisoned Shadows,L'Inspecteur,57220,1000 keys,"57,220.00 ref, $1745.21",3,misc,Level 10 Hat,622,2026-07-22T19:06:53
76,Poisoned Shadows,Shooter's Tin Topi,57220,1000 keys,"57,220.00 ref, $1745.21",2,misc,Level 1-100 Hat,30005,2026-07-22T19:06:53
76,Poisoned Shadows,Bot Dogger,55503.4,970 keys,"55,503.40 ref, $1692.85",3,misc,Level 1-100 Hat,30018,2026-07-22T19:06:53
76,Poisoned Shadows,Outta Sight,55360.35,835–1100 keys,"55,360.35 ref, $1688.49",1,misc,Level 1-100 Hat,30628,2026-07-22T19:06:53
76,Poisoned Shadows,Modest Pile of Hat,53786.8,940 keys,"53,786.80 ref, $1640.50",1,misc,Level 1-100 Hat,139,2026-07-22T19:06:53
76,Poisoned Shadows,Safe'n'Sound,52928.5,925 keys,"52,928.50 ref, $1614.32",2,misc,Level 1-100 Hat,178,2026-07-22T19:06:53
76,Poisoned Shadows,One-Man Army,49323.64,862 keys,"49,323.64 ref, $1504.37",0,misc,Level 10 Hair,601,2026-07-22T19:06:53
76,Poisoned Shadows,Old Guadalajara,48637,850 keys,"48,637.00 ref, $1483.43",3,misc,Level 1-100 Hat,247,2026-07-22T19:06:53
76,Poisoned Shadows,Swagman's Swatter,47206.5,825 keys,"47,206.50 ref, $1439.80",4,misc,Level 10 Hat,626,2026-07-22T19:06:53
76,Poisoned Shadows,Tough Guy's Toque,47206.5,825 keys,"47,206.50 ref, $1439.80",2,misc,Level 1-100 Hat,97,2026-07-22T19:06:53
76,Poisoned Shadows,Carouser's Capotain,45776,800 keys,"45,776.00 ref, $1396.17",2,misc,Level 1-100 Hat,259,2026-07-22T19:06:53
76,Poisoned Shadows,Das Gutenkutteharen,45776,800 keys,"45,776.00 ref, $1396.17",4,misc,Level 1-100 Hair,30127,2026-07-22T19:06:53
76,Poisoned Shadows,Das Übersternmann,45776,800 keys,"45,776.00 ref, $1396.17",3,misc,Level 1-100 Hat,30097,2026-07-22T19:06:53
76,Poisoned Shadows,Outdoorsman,45776,800 keys,"45,776.00 ref, $1396.17",3,misc,Level 10 Hat,603,2026-07-22T19:06:53
76,Poisoned Shadows,Teutonic Toque,45776,800 keys,"45,776.00 ref, $1396.17",1,misc,Level 1-100 Hat,30351,2026-07-22T19:06:53
76,Poisoned Shadows,Dr's Dapper Topper,43029.44,752 keys,"43,029.44 ref, $1312.40",4,misc,Level 1-100 Hat,252,2026-07-22T19:06:53
76,Poisoned Shadows,Brigade Helm,42915,750 keys,"42,915.00 ref, $1308.91",2,misc,Level 1-100 Helmet,105,2026-07-22T19:06:53
76,Poisoned Shadows,Ye Oiled Baker Boy,40054,700 keys,"40,054.00 ref, $1221.65",2,misc,Level 1-100 Hat,30019,2026-07-22T19:06:53
76,Poisoned Shadows,Base Metal Billycock,39596.24,692 keys,"39,596.24 ref, $1207.69",4,misc,Level 1-100 Hat,30007,2026-07-22T19:06:53
76,Poisoned Shadows,Steel Shako,39195.7,610–760 keys,"39,195.70 ref, $1195.47",2,misc,Level 1-100 Hat,30017,2026-07-22T19:06:53
76,Poisoned Shadows,Buckaroo's Hat,38909.6,680 keys,"38,909.60 ref, $1186.74",3,misc,Level 1-100 Hat,322,2026-07-22T19:06:53
76,Poisoned Shadows,Whoopee Cap,38909.6,680 keys,"38,909.60 ref, $1186.74",1,misc,Level 1-100 Hat,174,2026-07-22T19:06:53
76,Poisoned Shadows,Metal Slug,37650.76,658 keys,"37,650.76 ref, $1148.35",2,misc,Level 1-100 Hat,30028,2026-07-22T19:06:53
76,Poisoned Shadows,Little Buddy,37193,650 keys,"37,193.00 ref, $1134.39",2,misc,Level 10 Hat,612,2026-07-22T19:06:53
76,Poisoned Shadows,Valley Forge,35762.5,625 keys,"35,762.50 ref, $1090.76",1,misc,Level 1-100 Hat,30114,2026-07-22T19:06:53
76,Poisoned Shadows,Fat Man's Field Cap,35476.4,620 keys,"35,476.40 ref, $1082.03",2,misc,Level 1-100 Hat,30911,2026-07-22T19:06:53
76,Poisoned Shadows,Birdcage,34904.2,610 keys,"34,904.20 ref, $1064.58",2,misc,Level 10 Hat,615,2026-07-22T19:06:53
76,Poisoned Shadows,Black Watch,34332,600 keys,"34,332.00 ref, $1047.13",3,misc,Level 1-100 Hat,30105,2026-07-22T19:06:53
76,Poisoned Shadows,Sober Stuntman,34332,600 keys,"34,332.00 ref, $1047.13",3,misc,Level 1-100 Helmet,255,2026-07-22T19:06:53
76,Poisoned Shadows,Hat with No Name,34045.9,540–650 keys,"34,045.90 ref, $1038.40",1,misc,Level 10 Hat,631,2026-07-22T19:06:53
76,Poisoned Shadows,Tough Stuff Muffs,33759.8,580–600 keys,"33,759.80 ref, $1029.67",1,misc,Level 1-100 Hat,984,2026-07-22T19:06:53
76,Poisoned Shadows,Hottie's Hoodie,33473.7,500–670 keys,"33,473.70 ref, $1020.95",1,misc,Level 1-100 Hood,377,2026-07-22T19:06:53
76,Poisoned Shadows,Tam O' Shanter,33187.6,580 keys,"33,187.60 ref, $1012.22",1,misc,Level 1-100 Hat,480,2026-07-22T19:06:53
76,Poisoned Shadows,Modest Metal Pile of Scrap,32615.4,570 keys,"32,615.40 ref, $994.77",1,misc,Level 1-100 Hat,30001,2026-07-22T19:06:53
76,Poisoned Shadows,Hive Minder,31471,550 keys,"31,471.00 ref, $959.87",2,misc,Level 1-100 Hat,30093,2026-07-22T19:06:53
76,Poisoned Shadows,Charmer's Chapeau,30040.5,525 keys,"30,040.50 ref, $916.24",1,misc,Level 1-100 Hat,397,2026-07-22T19:06:53
76,Poisoned Shadows,Counterfeit Billycock,30040.5,400–650 keys,"30,040.50 ref, $916.24",0,misc,Level 10 Hat,602,2026-07-22T19:06:53
76,Poisoned Shadows,Harmburg,30040.5,500–550 keys,"30,040.50 ref, $916.24",4,misc,Level 1-100 Hat,30123,2026-07-22T19:06:53
76,Poisoned Shadows,B'aaarrgh-n-Bicorne,29868.84,522 keys,"29,868.84 ref, $911.00",1,misc,Level 1-100 Hat,30718,2026-07-22T19:06:53
76,Poisoned Shadows,Nunhood,28610,500 keys,"28,610.00 ref, $872.61",1,misc,Level 1-100 Hat,30311,2026-07-22T19:06:53
76,Poisoned Shadows,Pencil Pusher,28610,500 keys,"28,610.00 ref, $872.61",1,misc,Level 10 Hair,605,2026-07-22T19:06:53
76,Poisoned Shadows,Stainless Pot,28610,500 keys,"28,610.00 ref, $872.61",3,misc,Level 1-100 Hat,98,2026-07-22T19:06:53
76,Poisoned Shadows,Big Country,28438.34,497 keys,"28,438.34 ref, $867.37",2,misc,Level 1-100 Hair,382,2026-07-22T19:06:53
76,Poisoned Shadows,Professor's Peculiarity,28037.8,490 keys,"28,037.80 ref, $855.15",3,misc,Level 1-100 Hair,384,2026-07-22T19:06:53
76,Poisoned Shadows,Exquisite Rack,26664.52,466 keys,"26,664.52 ref, $813.27",1,misc,Level 1-100 Cosmetic Item,339,2026-07-22T19:06:53
76,Poisoned Shadows,Trencher's Topper,26321.2,460 keys,"26,321.20 ref, $802.80",1,misc,Level 1-100 Helmet,30336,2026-07-22T19:06:53
76,Poisoned Shadows,Helmet without a Home,25749,450 keys,"25,749.00 ref, $785.34",2,misc,Level 1-100 Helmet,732,2026-07-22T19:06:53
76,Poisoned Shadows,Respectless Robo-Glove,25749,450 keys,"25,749.00 ref, $785.34",3,misc,Level 1-100 Hat,30039,2026-07-22T19:06:53
76,Poisoned Shadows,Buccaneer's Bicorne,25176.8,440 keys,"25,176.80 ref, $767.89",1,misc,Level 10 Hat,607,2026-07-22T19:06:53
76,Poisoned Shadows,Horrific Headsplitter,25176.8,440 keys,"25,176.80 ref, $767.89",2,misc,Level 31 Hat,291,2026-07-22T19:06:53
76,Poisoned Shadows,Strontium Stove Pipe,24890.7,435 keys,"24,890.70 ref, $759.17",1,misc,Level 1-100 Hat,30037,2026-07-22T19:06:53
76,Poisoned Shadows,Bomber's Bucket Hat,24833.48,434 keys,"24,833.48 ref, $757.42",0,misc,Level 1-100 Hat,30547,2026-07-22T19:06:53
76,Poisoned Shadows,Soviet Gentleman,23460.2,410 keys,"23,460.20 ref, $715.54",1,misc,Level 1-100 Hat,821,2026-07-22T19:06:53
76,Poisoned Shadows,Samur-Eye,22888,400 keys,"22,888.00 ref, $698.08",2,misc,Level 1-100 Helmet,359,2026-07-22T19:06:53
76,Poisoned Shadows,Virus Doctor,22888,400 keys,"22,888.00 ref, $698.08",3,misc,Level 1-100 Hat,30043,2026-07-22T19:06:53
76,Poisoned Shadows,Rebel Rouser,22029.7,385 keys,"22,029.70 ref, $671.91",1,misc,Level 1-100 Hat,30120,2026-07-22T19:06:53
76,Poisoned Shadows,Barnstormer,21743.6,380 keys,"21,743.60 ref, $663.18",2,misc,Level 1-100 Hat,988,2026-07-22T19:06:53
76,Poisoned Shadows,Texas Ten Gallon,21743.6,375–385 keys,"21,743.60 ref, $663.18",2,misc,Level 1-100 Hat,94,2026-07-22T19:06:53
76,Poisoned Shadows,Brown Bomber,21561.639344262,322.99–430.65 keys,"21,561.64 ref, 376.82 keys",1,misc,Level 1-100 Hat,671,2026-07-22T19:06:53
76,Poisoned Shadows,Nanobalaclava,21457.5,375 keys,"21,457.50 ref, $654.45",2,misc,Level 10 Hat,521,2026-07-22T19:06:53
76,Poisoned Shadows,Big Elfin Deal,21171.4,370 keys,"21,171.40 ref, $645.73",4,misc,Level 1-100 Hat,652,2026-07-22T19:06:53
76,Poisoned Shadows,Galvanized Gibus,20885.3,365 keys,"20,885.30 ref, $637.00",2,misc,Level 1-100 Hat,30003,2026-07-22T19:06:53
76,Poisoned Shadows,Dragonborn Helmet,20027,350 keys,"20,027.00 ref, $610.82",3,misc,Level 10 Helmet,517,2026-07-22T19:06:53
76,Poisoned Shadows,Glengarry Bonnet,19426.19,285–394 keys,"19,426.19 ref, $592.50",1,misc,Level 1-100 Hat,100,2026-07-22T19:06:53
76,Poisoned Shadows,Front Runner,18596.5,305–345 keys,"18,596.50 ref, $567.19",1,misc,Level 1-100 Hat,760,2026-07-22T19:06:53
76,Poisoned Shadows,Halogen Head Lamp,18596.5,325 keys,"18,596.50 ref, $567.19",1,misc,Level 1-100 Hat,30041,2026-07-22T19:06:53
76,Poisoned Shadows,Electric Escorter,17738.2,310 keys,"17,738.20 ref, $541.02",3,misc,Level 1-100 Hat,30025,2026-07-22T19:06:53
76,Poisoned Shadows,Voodoo JuJu (Slight Return),17309.05,280–325 keys,"17,309.05 ref, $527.93",3,misc,Level 1-100 Hat,935,2026-07-22T19:06:53
76,Poisoned Shadows,Warhood,17166,300 keys,"17,166.00 ref, $523.56",0,misc,Level 1-100 Hood,30866,2026-07-22T19:06:53
76,Poisoned Shadows,Industrial Festivizer,16021.6,230–330 keys,"16,021.60 ref, $488.66",2,misc,Level 1-100 Hat,338,2026-07-22T19:06:53
76,Poisoned Shadows,Le Party Phantom,16021.6,280 keys,"16,021.60 ref, $488.66",1,misc,Level 1-100 Mask,337,2026-07-22T19:06:53
76,Poisoned Shadows,Danger,15592.45,265–280 keys,"15,592.45 ref, $475.57",1,misc,Level 1-100 Apparel,30420,2026-07-22T19:06:53
76,Poisoned Shadows,Das Hazmattenhatten,15163.3,265 keys,"15,163.30 ref, $462.48",0,misc,Level 1-100 Safety Apparatus,30095,2026-07-22T19:06:53
76,Poisoned Shadows,Chieftain's Challenge,13160.6,230 keys,"13,160.60 ref, $401.40",1,misc,Level 1-100 Hat,250,2026-07-22T19:06:53
76,Poisoned Shadows,Napper's Respite,12760.06,223 keys,"12,760.06 ref, $389.18",2,misc,Level 1-100 Hat,248,2026-07-22T19:06:53
76,Poisoned Shadows,Kiss King,12702.84,222 keys,"12,702.84 ref, $387.44",1,misc,Level 1-100 Hat,30313,2026-07-22T19:06:53
76,Poisoned Shadows,Bonk Boy,12073.42,211 keys,"12,073.42 ref, $368.24",2,misc,Level 1-100 Mask,451,2026-07-22T19:06:53
76,Poisoned Shadows,Human Cannonball,11844.54,207 keys,"11,844.54 ref, $361.26",1,misc,Level 1-100 Helmet,817,2026-07-22T19:06:53
76,Poisoned Shadows,Vintage Tyrolean,11444,200 keys,"11,444.00 ref, $349.04",3,misc,Level 1-100 Hat,101,2026-07-22T19:06:53
76,Poisoned Shadows,Cyborg Stunt Helmet,11300.95,180–215 keys,"11,300.95 ref, $344.68",1,misc,Level 1-100 Helmet,30024,2026-07-22T19:06:53
76,Poisoned Shadows,Flamboyant Flamenco,10585.7,185 keys,"10,585.70 ref, $322.86",2,misc,Level 10 Hat,627,2026-07-22T19:06:53
76,Poisoned Shadows,Killer's Kabuto,10299.6,180 keys,"10,299.60 ref, $314.14",1,misc,Level 1-100 Helmet,152,2026-07-22T19:06:53
76,Poisoned Shadows,Pyro's Boron Beanie,9870.45,170–175 keys,"9,870.45 ref, $301.05",2,misc,Level 1-100 Hat,30040,2026-07-22T19:06:53
76,Poisoned Shadows,Furious Fukaamigasa,8811.88,154 keys,"8,811.88 ref, $268.76",2,misc,Level 1-100 Hat,395,2026-07-22T19:06:53
76,Poisoned Shadows,Surgeon's Stahlhelm,8726.05,130–175 keys,"8,726.05 ref, $266.14",2,misc,Level 10 Helmet,616,2026-07-22T19:06:53
76,Poisoned Shadows,Lucky Shot,8640.22,140–162 keys,"8,640.22 ref, $263.53",1,misc,Level 1-100 Helmet,701,2026-07-22T19:06:53
76,Poisoned Shadows,Attendant,8583,150 keys,"8,583.00 ref, $261.78",2,misc,Level 1-100 Hat,213,2026-07-22T19:06:53
76,Poisoned Shadows,Ze Goggles,8068.02,141 keys,"8,068.02 ref, $246.07",1,misc,Level 1-100 Glasses,177,2026-07-22T19:06:53
76,Poisoned Shadows,Private Eye,7724.7,135 keys,"7,724.70 ref, $235.60",1,misc,Level 1-100 Hat,388,2026-07-22T19:06:53
76,Poisoned Shadows,Pithy Professional,7667.48,134 keys,"7,667.48 ref, $233.86",0,misc,Level 1-100 Hat,30915,2026-07-22T19:06:53
76,Poisoned Shadows,Hermes,6866.4,120 keys,"6,866.40 ref, $209.43",1,misc,Level 10 Hat,633,2026-07-22T19:06:53
76,Poisoned Shadows,Slick Cut,6866.4,120 keys,"6,866.40 ref, $209.43",1,misc,Level 1-100 Hair,30187,2026-07-22T19:06:53
76,Poisoned Shadows,Western Wear,6866.4,120 keys,"6,866.40 ref, $209.43",2,misc,Level 1-100 Hat,379,2026-07-22T19:06:53
76,Poisoned Shadows,Firewall Helmet,6465.86,101–125 keys,"6,465.86 ref, $197.21",2,misc,Level 1-100 Helmet,30038,2026-07-22T19:06:53
76,Poisoned Shadows,Brain Bucket,6294.2,110 keys,"6,294.20 ref, $191.97",1,misc,Level 1-100 Hat,434,2026-07-22T19:06:53
76,Poisoned Shadows,Brain-Warming Wear,6179.76,91–125 keys,"6,179.76 ref, $188.48",0,misc,Level 1-100 Hat,30827,2026-07-22T19:06:53
76,Poisoned Shadows,Bullet Buzz,5722,100 keys,"5,722.00 ref, $174.52",1,misc,Level 1-100 Hair,30344,2026-07-22T19:06:53
76,Poisoned Shadows,Ol' Geezer,5722,100 keys,"5,722.00 ref, $174.52",1,misc,Level 1-100 Hat,399,2026-07-22T19:06:53
76,Poisoned Shadows,Stormin' Norman,5292.85,80–105 keys,"5,292.85 ref, $161.43",4,misc,Level 1-100 Helmet,30112,2026-07-22T19:06:53
76,Poisoned Shadows,Pom-Pommed Provocateur,5149.8,80–100 keys,"5,149.80 ref, $157.07",3,misc,Level 1-100 Mask,30072,2026-07-22T19:06:53
76,Poisoned Shadows,Das Maddendoktor,4863.7,85 keys,"4,863.70 ref, $148.34",2,misc,Level 1-100 Hair,30121,2026-07-22T19:06:53
76,Poisoned Shadows,Gridiron Guardian,4863.7,85 keys,"4,863.70 ref, $148.34",1,misc,Level 1-100 Helmet,30013,2026-07-22T19:06:53
76,Poisoned Shadows,Hotrod,4863.7,85 keys,"4,863.70 ref, $148.34",1,misc,Level 1-100 Mask,148,2026-07-22T19:06:53
76,Poisoned Shadows,Baron von Havenaplane,4806.48,84 keys,"4,806.48 ref, $146.60",1,misc,Level 1-100 Hat,30136,2026-07-22T19:06:53
76,Poisoned Shadows,Hound Dog,4577.6,80 keys,"4,577.60 ref, $139.62",1,misc,Level 1-100 Hair,145,2026-07-22T19:06:53
76,Poisoned Shadows,Sergeant's Drill Hat,4405.94,77 keys,"4,405.94 ref, $134.38",1,misc,Level 1-100 Hat,183,2026-07-22T19:06:53
76,Poisoned Shadows,Ye Olde Baker Boy,4119.84,72 keys,"4,119.84 ref, $125.66",1,misc,Level 1-100 Hat,107,2026-07-22T19:06:53
76,Poisoned Shadows,Katyusha,4005.4,70 keys,"4,005.40 ref, $122.16",1,misc,Level 1-100 Hat,30094,2026-07-22T19:06:53
76,Poisoned Shadows,Gentleman's Ushanka,3776.52,66 keys,"3,776.52 ref, $115.18",1,misc,Level 1-100 Hat,778,2026-07-22T19:06:53
76,Poisoned Shadows,Jumper's Jeepcap,3662.08,64 keys,"3,662.08 ref, $111.69",2,misc,Level 1-100 Hat,417,2026-07-22T19:06:53
76,Poisoned Shadows,Hard Counter,3604.86,61–65 keys,"3,604.86 ref, $109.95",1,misc,Level 1-100 Hat,254,2026-07-22T19:06:53
76,Poisoned Shadows,Backbiter's Billycock,3490.42,57–65 keys,"3,490.42 ref, $106.46",2,misc,Level 1-100 Hat,108,2026-07-22T19:06:53
76,Poisoned Shadows,Bombing Run,3032.66,53 keys,"3,032.66 ref, $92.50",1,misc,Level 1-100 Helmet,249,2026-07-22T19:06:53
76,Poisoned Shadows,Professional's Panama,2918.22,45–57 keys,"2,918.22 ref, $89.01",0,misc,Level 1-100 Hat,109,2026-07-22T19:06:53
76,Poisoned Shadows,Bolted Birdcage,2803.78,49 keys,"2,803.78 ref, $85.52",2,misc,Level 1-100 Hat,30057,2026-07-22T19:06:53
76,Poisoned Shadows,Magistrate's Mullet,2803.78,49 keys,"2,803.78 ref, $85.52",1,misc,Level 1-100 Hair,147,2026-07-22T19:06:53
76,Poisoned Shadows,Ol' Snaggletooth,2775.17,47–50 keys,"2,775.17 ref, $84.64",2,misc,Level 1-100 Hat,229,2026-07-22T19:06:53
76,Poisoned Shadows,Prancer's Pride,2746.56,48 keys,"2,746.56 ref, $83.77",2,misc,Level 1-100 Hat,318,2026-07-22T19:06:53
76,Poisoned Shadows,Burning Bandana,2689.34,44–50 keys,"2,689.34 ref, $82.02",1,misc,Level 1-100 Bandana,30091,2026-07-22T19:06:53
76,Poisoned Shadows,Pure Tin Capotain,2689.34,47 keys,"2,689.34 ref, $82.02",1,misc,Level 1-100 Hat,30021,2026-07-22T19:06:53
76,Poisoned Shadows,Titanium Tyrolean,2632.12,46 keys,"2,632.12 ref, $80.28",1,misc,Level 1-100 Hat,30045,2026-07-22T19:06:53
76,Poisoned Shadows,Coupe D'isaster,2346.02,40–42 keys,"2,346.02 ref, $71.55",2,misc,Level 1-100 Hair,330,2026-07-22T19:06:53
76,Poisoned Shadows,Dead Cone,2059.92,30–42 keys,"2,059.92 ref, $62.83",1,misc,Level 1-100 Hat,435,2026-07-22T19:06:53
76,Poisoned Shadows,Letch's LED,2059.92,36 keys,"2,059.92 ref, $62.83",1,misc,Level 1-100 Hat,30002,2026-07-22T19:06:53
76,Poisoned Shadows,Waxy Wayfinder,2002.7,33–37 keys,"2,002.70 ref, $61.08",3,misc,Level 1-100 Hat,753,2026-07-22T19:06:53
79,Darkblaze,Pyromancer's Mask,787919.4,13770 keys,"787,919.40 ref, $24031.54",1,misc,Level 1-100 Mask,316,2026-07-22T19:06:53
79,Darkblaze,Killer Exclusive,632281,11050 keys,"632,281.00 ref, $19284.57",3,misc,Level 10 Hat,538,2026-07-22T19:06:53
79,Darkblaze,Team Captain,629420,11000 keys,"629,420.00 ref, $19197.31",3,misc,Level 1-100 Hat,378,2026-07-22T19:06:53
79,Darkblaze,Virtual Viewfinder,553603.5,9675 keys,"553,603.50 ref, $16884.91",1,misc,Level 1-100 Headset,30140,2026-07-22T19:06:53
79,Darkblaze,Antlers,549312,9600 keys,"549,312.00 ref, $16754.02",1,misc,Level 1-100 Cosmetic Item,993,2026-07-22T19:06:53
