effect_id,effect_name,item_name,bp_price_ref,bp_price_keys,bp_price_all,exist,slot,summary,defindex,scrape_timestamp
40,Eerie Orbiting Fire,Towering Pillar of Hats,11157.9,195 keys,"11,157.90 ref",0,misc,Level 1-100 Hat,135,2026-07-28T02:13:42
40,Eerie Orbiting Fire,Trencher's Topper,1144.4,20–21 keys,"1,144.40 ref",0,misc,Level 1-100 Helmet,30336,2026-07-28T02:13:42
40,Eerie Orbiting Fire,Triboniophorus Tyrannus,3719.3,65 keys,"3,719.30 ref",0,misc,Level 1-100 Mascot,151,2026-07-28T02:13:42
40,Eerie Orbiting Fire,Trophy Belt,19454.8,340 keys,"19,454.80 ref",0,misc,Level 1-100 Hat,53,2026-07-28T02:13:42
40,Eerie Orbiting Fire,Troublemaker's Tossle Cap,7422.95082,129.727 keys,"7,422.95 ref",0,misc,Level 1-100 Hat,150,2026-07-28T02:13:42
40,Eerie Orbiting Fire,Tsarboosh,1945.48,34 keys,"1,945.48 ref",0,misc,Level 1-100 Hat,30081,2026-07-28T02:13:42
40,Eerie Orbiting Fire,Tyrant's Helm,13160.6,230 keys,"13,160.60 ref",0,misc,Level 1-100 Helmet,99,2026-07-28T02:13:42
40,Eerie Orbiting Fire,Villain's Veil,102996.0,1800 keys,"102,996.00 ref",0,misc,Level 1-100 Bandana,393,2026-07-28T02:13:42
40,Eerie Orbiting Fire,Vintage Merryweather,5722.0,100 keys,"5,722.00 ref",0,misc,Level 1-100 Helmet,182,2026-07-28T02:13:42
40,Eerie Orbiting Fire,Vintage Tyrolean,3089.88,54–64 keys,"3,089.88 ref",0,misc,Level 1-100 Hat,101,2026-07-28T02:13:42
40,Eerie Orbiting Fire,Virtual Reality Headset,2006.557377,35.0674 keys,"2,006.56 ref",0,misc,Level 10 Headset,628,2026-07-28T02:13:42
40,Eerie Orbiting Fire,Voodoo JuJu (Slight Return),5836.44,102 keys,"5,836.44 ref",0,misc,Level 1-100 Hat,935,2026-07-28T02:13:42
40,Eerie Orbiting Fire,Waxy Wayfinder,2574.9,45 keys,"2,574.90 ref",0,misc,Level 1-100 Hat,753,2026-07-28T02:13:42
40,Eerie Orbiting Fire,Western Wear,6580.3,115 keys,"6,580.30 ref",0,misc,Level 1-100 Hat,379,2026-07-28T02:13:42
40,Eerie Orbiting Fire,Whoopee Cap,3719.3,65–70 keys,"3,719.30 ref",0,misc,Level 1-100 Hat,174,2026-07-28T02:13:42
40,Eerie Orbiting Fire,Wraith Wrap,5493.12,96–112 keys,"5,493.12 ref",0,misc,Level 1-100 Apparel,937,2026-07-28T02:13:42
40,Eerie Orbiting Fire,Ye Olde Baker Boy,8583.0,150 keys,"8,583.00 ref",0,misc,Level 1-100 Hat,107,2026-07-28T02:13:42
40,Eerie Orbiting Fire,Your Worst Nightmare,5722.0,100 keys,"5,722.00 ref",0,misc,Level 10 Hair,600,2026-07-28T02:13:42
40,Eerie Orbiting Fire,Ze Goggles,9670.18,169 keys,"9,670.18 ref",0,misc,Level 1-100 Glasses,177,2026-07-28T02:13:42
43,Knifestorm,A Rather Festive Tree,97274.0,1700 keys,"97,274.00 ref",0,misc,Level 1-100 Hat,341,2026-07-28T02:13:42
43,Knifestorm,Anger,54931.2,960 keys,"54,931.20 ref",0,misc,Level 10 Hood,518,2026-07-28T02:13:42
43,Knifestorm,Armored Authority,114440.0,2000 keys,"114,440.00 ref",0,misc,Level 1-100 Helmet,445,2026-07-28T02:13:42
43,Knifestorm,Attendant,45776.0,800 keys,"45,776.00 ref",0,misc,Level 1-100 Hat,213,2026-07-28T02:13:42
43,Knifestorm,Aviator Assassin,74386.0,1300 keys,"74,386.00 ref",0,misc,Level 1-100 Hat,30404,2026-07-28T02:13:42
43,Knifestorm,B'aaarrgh-n-Bicorne,19454.8,340 keys,"19,454.80 ref",0,misc,Level 1-100 Hat,30718,2026-07-28T02:13:42
43,Knifestorm,Backwards Ballcap,6866.4,120 keys,"6,866.40 ref",0,misc,Level 10 Hat,617,2026-07-28T02:13:42
43,Knifestorm,Base Metal Billycock,2574.9,45 keys,"2,574.90 ref",0,misc,Level 1-100 Hat,30007,2026-07-28T02:13:42
43,Knifestorm,Batter's Helmet,11444.0,200 keys,"11,444.00 ref",0,misc,Level 1-100 Helmet,52,2026-07-28T02:13:42
43,Knifestorm,Bear Necessities,9784.62,171 keys,"9,784.62 ref",0,misc,Level 1-100 Spirit Animal,30122,2026-07-28T02:13:42
43,Knifestorm,Berliner's Bucket Helm,53214.6,930 keys,"53,214.60 ref",0,misc,Level 1-100 Helmet,303,2026-07-28T02:13:42
43,Knifestorm,Big Chief,22888.0,400 keys,"22,888.00 ref",0,misc,Level 1-100 Hat,309,2026-07-28T02:13:42
43,Knifestorm,Big Country,3204.32,56 keys,"3,204.32 ref",0,misc,Level 1-100 Hair,382,2026-07-28T02:13:42
43,Knifestorm,Big Elfin Deal,25749.0,450 keys,"25,749.00 ref",0,misc,Level 1-100 Hat,652,2026-07-28T02:13:42
43,Knifestorm,Birdcage,34332.0,600 keys,"34,332.00 ref",0,misc,Level 10 Hat,615,2026-07-28T02:13:42
43,Knifestorm,Blast Defense,117301.0,2050–2500 keys,"117,301.00 ref",0,misc,Level 1-100 Headgear,30863,2026-07-28T02:13:42
43,Knifestorm,Bloke's Bucket Hat,1831.04,32 keys,"1,831.04 ref",0,misc,Level 1-100 Hat,181,2026-07-28T02:13:42
43,Knifestorm,Bolted Birdcage,22888.0,400 keys,"22,888.00 ref",0,misc,Level 1-100 Hat,30057,2026-07-28T02:13:42
43,Knifestorm,Bomber's Bucket Hat,145911.0,2550 keys,"145,911.00 ref",0,misc,Level 1-100 Hat,30547,2026-07-28T02:13:42
43,Knifestorm,Bombing Run,40054.0,700 keys,"40,054.00 ref",0,misc,Level 1-100 Helmet,249,2026-07-28T02:13:42
43,Knifestorm,Bone Dome,71525.0,1250 keys,"71,525.00 ref",0,misc,Level 1-100 Helmet,30162,2026-07-28T02:13:42
43,Knifestorm,Bonk Boy,65803.0,1150 keys,"65,803.00 ref",0,misc,Level 1-100 Mask,451,2026-07-28T02:13:42
43,Knifestorm,Bootleg Base Metal Billycock,62942.0,1100 keys,"62,942.00 ref",0,misc,Level 1-100 Hat,30047,2026-07-28T02:13:42
43,Knifestorm,Brain Bucket,57220.0,1000 keys,"57,220.00 ref",0,misc,Level 1-100 Hat,434,2026-07-28T02:13:42
43,Knifestorm,Brain-Warming Wear,4005.4,70 keys,"4,005.40 ref",0,misc,Level 1-100 Hat,30827,2026-07-28T02:13:42
43,Knifestorm,Brainiac Hairpiece,62942.0,1100 keys,"62,942.00 ref",0,misc,Level 1-100 Facial Hair,590,2026-07-28T02:13:42
43,Knifestorm,Brim-Full of Bullets,85830.0,1500 keys,"85,830.00 ref",0,misc,Level 1-100 Hat,30173,2026-07-28T02:13:42
43,Knifestorm,Brown Bomber,20027.0,350 keys,"20,027.00 ref",0,misc,Level 1-100 Hat,671,2026-07-28T02:13:42
43,Knifestorm,Bubble Pipe,7175.081967,125.395 keys,"7,175.08 ref",0,misc,Level 1-100 Helmet,597,2026-07-28T02:13:42
43,Knifestorm,Buccaneer's Bicorne,48637.0,850 keys,"48,637.00 ref",0,misc,Level 10 Hat,607,2026-07-28T02:13:42
43,Knifestorm,Bullet Buzz,2574.9,45–63 keys,"2,574.90 ref",0,misc,Level 1-100 Hair,30344,2026-07-28T02:13:42
43,Knifestorm,Capo's Capper,68664.0,1200 keys,"68,664.00 ref",0,misc,Level 1-100 Hat,427,2026-07-28T02:13:42
43,Knifestorm,Carouser's Capotain,5607.56,98 keys,"5,607.56 ref",0,misc,Level 1-100 Hat,259,2026-07-28T02:13:42
43,Knifestorm,Charmer's Chapeau,400540.0,7000 keys,"400,540.00 ref",0,misc,Level 1-100 Hat,397,2026-07-28T02:13:42
43,Knifestorm,Chieftain's Challenge,82969.0,1450 keys,"82,969.00 ref",0,misc,Level 1-100 Hat,250,2026-07-28T02:13:42
43,Knifestorm,Coffin Kit,607390.3,10615 keys,"607,390.30 ref",0,misc,Level 1-100 Backpack,938,2026-07-28T02:13:42
43,Knifestorm,Company Man,40054.0,700 keys,"40,054.00 ref",0,misc,Level 10 Hat,523,2026-07-28T02:13:42
43,Knifestorm,Conjurer's Cowl,286100.0,5000 keys,"286,100.00 ref",0,misc,Level 1-100 Hood,465,2026-07-28T02:13:42
43,Knifestorm,Connoisseur's Cap,27465.6,480 keys,"27,465.60 ref",0,misc,Level 1-100 Hat,394,2026-07-28T02:13:42
43,Knifestorm,Copper's Hard Top,49209.2,860 keys,"49,209.20 ref",0,misc,Level 1-100 Helmet,478,2026-07-28T02:13:42
43,Knifestorm,Cotton Head,25749.0,450 keys,"25,749.00 ref",0,misc,Level 1-100 Hat,30175,2026-07-28T02:13:42
43,Knifestorm,Counterfeit Billycock,5977.704918,104.469 keys,"5,977.70 ref",0,misc,Level 10 Hat,602,2026-07-28T02:13:42
43,Knifestorm,Coupe D'isaster,6408.64,112 keys,"6,408.64 ref",0,misc,Level 1-100 Hair,330,2026-07-28T02:13:42
43,Knifestorm,Crone's Dome,48064.8,840–975 keys,"48,064.80 ref",0,misc,Level 1-100 Hat,920,2026-07-28T02:13:42
43,Knifestorm,Das Maddendoktor,28610.0,500 keys,"28,610.00 ref",0,misc,Level 1-100 Hair,30121,2026-07-28T02:13:42
43,Knifestorm,Dead Cone,47206.5,825–900 keys,"47,206.50 ref",0,misc,Level 1-100 Hat,435,2026-07-28T02:13:42
43,Knifestorm,Defiant Spartan,23746.3,415–500 keys,"23,746.30 ref",0,misc,Level 1-100 Helmet,340,2026-07-28T02:13:42
43,Knifestorm,Demoman's Fro,80108.0,1400 keys,"80,108.00 ref",0,misc,Level 1-100 Hair,47,2026-07-28T02:13:42
43,Knifestorm,Desert Marauder,8754.66,153 keys,"8,754.66 ref",0,misc,Level 1-100 Hat,400,2026-07-28T02:13:42
43,Knifestorm,Doctor's Sack,5722.0,100 keys,"5,722.00 ref",0,misc,Level 1-100 Hat,398,2026-07-28T02:13:42
43,Knifestorm,Dr's Dapper Topper,217436.0,3800 keys,"217,436.00 ref",0,misc,Level 1-100 Hat,252,2026-07-28T02:13:42
43,Knifestorm,Dragonborn Helmet,51498.0,900 keys,"51,498.00 ref",0,misc,Level 10 Helmet,517,2026-07-28T02:13:42
43,Knifestorm,Dread Knot,22315.8,390 keys,"22,315.80 ref",0,misc,Level 1-100 Hair,358,2026-07-28T02:13:42
43,Knifestorm,Détective Noir,8354.12,146–147 keys,"8,354.12 ref",0,misc,Level 1-100 Hat,319,2026-07-28T02:13:42
43,Knifestorm,El Jefe,22888.0,400 keys,"22,888.00 ref",0,misc,Level 10 Hat,539,2026-07-28T02:13:42
43,Knifestorm,Engineer's Cap,3534.42623,61.7691 keys,"3,534.43 ref",0,misc,Level 1-100 Hat,95,2026-07-28T02:13:42
43,Knifestorm,Executioner,49502.95082,865.134 keys,"49,502.95 ref",0,misc,Level 1-100 Hat,921,2026-07-28T02:13:42
43,Knifestorm,Familiar Fez,20255.88,354 keys,"20,255.88 ref",0,misc,Level 1-100 Hat,223,2026-07-28T02:13:42
43,Knifestorm,Fancy Fedora,23402.98,409–410 keys,"23,402.98 ref",0,misc,Level 1-100 Hat,55,2026-07-28T02:13:42
43,Knifestorm,Fed-Fightin' Fedora,9538.360656,166.696 keys,"9,538.36 ref",0,misc,Level 1-100 Hat,780,2026-07-28T02:13:42
43,Knifestorm,Field Practice,42915.0,750 keys,"42,915.00 ref",0,misc,Level 1-100 Headgear,30862,2026-07-28T02:13:42
43,Knifestorm,Firewall Helmet,67233.5,1175 keys,"67,233.50 ref",0,misc,Level 1-100 Helmet,30038,2026-07-28T02:13:42
43,Knifestorm,Flipped Trilby,60081.0,1050 keys,"60,081.00 ref",0,misc,Level 1-100 Hat,324,2026-07-28T02:13:42
43,Knifestorm,Football Helmet,2059.92,36–38 keys,"2,059.92 ref",0,misc,Level 1-100 Helmet,49,2026-07-28T02:13:42
43,Knifestorm,Front Runner,50639.7,885 keys,"50,639.70 ref",0,misc,Level 1-100 Hat,760,2026-07-28T02:13:42
43,Knifestorm,Furious Fukaamigasa,34332.0,600 keys,"34,332.00 ref",0,misc,Level 1-100 Hat,395,2026-07-28T02:13:42
43,Knifestorm,Galvanized Gibus,25749.0,450 keys,"25,749.00 ref",0,misc,Level 1-100 Hat,30003,2026-07-28T02:13:42
43,Knifestorm,Geisha Boy,7724.7,135 keys,"7,724.70 ref",0,misc,Level 1-100 Hair,363,2026-07-28T02:13:42
43,Knifestorm,Gentleman's Gatsby,77247.0,1350 keys,"77,247.00 ref",0,misc,Level 1-100 Hat,184,2026-07-28T02:13:42
43,Knifestorm,Gentleman's Ushanka,11157.9,195 keys,"11,157.90 ref",0,misc,Level 1-100 Hat,778,2026-07-28T02:13:42
43,Knifestorm,German Gonzila,16021.6,280 keys,"16,021.60 ref",0,misc,Level 1-100 Hat,323,2026-07-28T02:13:42
43,Knifestorm,Glengarry Bonnet,11444.0,200–300 keys,"11,444.00 ref",0,misc,Level 1-100 Hat,100,2026-07-28T02:13:42
43,Knifestorm,Grenadier's Softcap,88691.0,1550 keys,"88,691.00 ref",0,misc,Level 1-100 Hat,227,2026-07-28T02:13:42
43,Knifestorm,Grimm Hatte,12931.72,226 keys,"12,931.72 ref",0,misc,Level 1-100 Hat,383,2026-07-28T02:13:42
43,Knifestorm,Gym Rat,41770.6,730 keys,"41,770.60 ref",0,misc,Level 10 Hair,613,2026-07-28T02:13:42
43,Knifestorm,Handyman's Handle,4692.04,82–95 keys,"4,692.04 ref",0,misc,Level 1-100 Hat,253,2026-07-28T02:13:42
43,Knifestorm,Hard Counter,30326.6,530 keys,"30,326.60 ref",0,misc,Level 1-100 Hat,254,2026-07-28T02:13:42
43,Knifestorm,Hat of Cards,117301.0,2050 keys,"117,301.00 ref",0,misc,Level 1-100 Hat,825,2026-07-28T02:13:42
43,Knifestorm,Hat with No Name,20885.3,365 keys,"20,885.30 ref",0,misc,Level 10 Hat,631,2026-07-28T02:13:42
43,Knifestorm,Head Warmer,9621.311475,168.146 keys,"9,621.31 ref",0,misc,Level 1-100 Hat,644,2026-07-28T02:13:42
43,Knifestorm,Heavy Duty Rag,42915.0,750 keys,"42,915.00 ref",0,misc,Level 1-100 Bandana,185,2026-07-28T02:13:42
43,Knifestorm,Hellmet,11444.0,200 keys,"11,444.00 ref",0,misc,Level 1-100 Helmet,30708,2026-07-28T02:13:42
43,Knifestorm,Helmet without a Home,2574.9,45–67 keys,"2,574.90 ref",0,misc,Level 1-100 Helmet,732,2026-07-28T02:13:42
43,Knifestorm,Hermes,7438.6,130 keys,"7,438.60 ref",0,misc,Level 10 Hat,633,2026-07-28T02:13:42
43,Knifestorm,Hetman's Headpiece,35133.08,614–690 keys,"35,133.08 ref",0,misc,Level 1-100 Hat,436,2026-07-28T02:13:42
43,Knifestorm,Hive Minder,3719.3,65 keys,"3,719.30 ref",0,misc,Level 1-100 Hat,30093,2026-07-28T02:13:42
43,Knifestorm,Honcho's Headgear,102996.0,1800 keys,"102,996.00 ref",0,misc,Level 1-100 Hat,391,2026-07-28T02:13:42
43,Knifestorm,Hong Kong Cone,25749.0,450 keys,"25,749.00 ref",0,misc,Level 1-100 Hat,30177,2026-07-28T02:13:42
43,Knifestorm,Hot Dogger,28610.0,500 keys,"28,610.00 ref",0,misc,Level 10 Hat,614,2026-07-28T02:13:42
43,Knifestorm,Hotrod,3433.2,60 keys,"3,433.20 ref",0,misc,Level 1-100 Mask,148,2026-07-28T02:13:42
43,Knifestorm,Hottie's Hoodie,33759.8,590 keys,"33,759.80 ref",0,misc,Level 1-100 Hood,377,2026-07-28T02:13:42
43,Knifestorm,Hound Dog,40054.0,700 keys,"40,054.00 ref",0,misc,Level 1-100 Hair,145,2026-07-28T02:13:42
43,Knifestorm,Hustler's Hallmark,8926.32,156–176 keys,"8,926.32 ref",0,misc,Level 1-100 Hat,146,2026-07-28T02:13:42
43,Knifestorm,Industrial Festivizer,33759.8,590 keys,"33,759.80 ref",0,misc,Level 1-100 Hat,338,2026-07-28T02:13:42
43,Knifestorm,Janissary Ketche,28610.0,500 keys,"28,610.00 ref",0,misc,Level 1-100 Hat,437,2026-07-28T02:13:42
43,Knifestorm,Killer's Kabuto,247476.5,4325 keys,"247,476.50 ref",0,misc,Level 1-100 Helmet,152,2026-07-28T02:13:42
43,Knifestorm,L'Inspecteur,134467.0,2350 keys,"134,467.00 ref",0,misc,Level 10 Hat,622,2026-07-28T02:13:42
43,Knifestorm,Large Luchador,5814.754098,101.621 keys,"5,814.75 ref",0,misc,Level 1-100 Mask,380,2026-07-28T02:13:42
43,Knifestorm,Larrikin Robin,2574.9,45 keys,"2,574.90 ref",0,misc,Level 1-100 Hat,314,2026-07-28T02:13:42
43,Knifestorm,Le Party Phantom,240324.0,4200 keys,"240,324.00 ref",0,misc,Level 1-100 Mask,337,2026-07-28T02:13:42
43,Knifestorm,Letch's LED,13160.6,230 keys,"13,160.60 ref",0,misc,Level 1-100 Hat,30002,2026-07-28T02:13:42
43,Knifestorm,Liquidator's Lid,80108.0,1400 keys,"80,108.00 ref",0,misc,Level 1-100 Hat,779,2026-07-28T02:13:42
43,Knifestorm,Lord Cockswain's Pith Helmet,80108.0,1400 keys,"80,108.00 ref",0,misc,Level 1-100 Headgear,439,2026-07-28T02:13:42
43,Knifestorm,Lucky Shot,9727.4,170 keys,"9,727.40 ref",0,misc,Level 1-100 Helmet,701,2026-07-28T02:13:42
43,Knifestorm,Madame Dixie,4750.491803,83.0215 keys,"4,750.49 ref",0,misc,Level 1-100 Hat,321,2026-07-28T02:13:42
43,Knifestorm,Magistrate's Mullet,101679.94,1777 keys,"101,679.94 ref",0,misc,Level 1-100 Hair,147,2026-07-28T02:13:42
43,Knifestorm,Magnificent Mongolian,42171.14,737 keys,"42,171.14 ref",0,misc,Level 1-100 Hat,313,2026-07-28T02:13:42
43,Knifestorm,Mann of Reason,5779.22,101–103 keys,"5,779.22 ref",0,misc,Level 1-100 Hat,30318,2026-07-28T02:13:42
43,Knifestorm,Mask of the Shaman,42915.0,750 keys,"42,915.00 ref",0,misc,Level 10 Mask,514,2026-07-28T02:13:42
43,Knifestorm,Master's Yellow Belt,34332.0,600 keys,"34,332.00 ref",0,misc,Level 1-100 Hat,110,2026-07-28T02:13:42
43,Knifestorm,Medic's Mountain Cap,4291.5,75–85 keys,"4,291.50 ref",0,misc,Level 1-100 Hat,381,2026-07-28T02:13:42
43,Knifestorm,Milkman,5381.311475,94.046 keys,"5,381.31 ref",0,misc,Level 1-100 Hat,219,2026-07-28T02:13:42
43,Knifestorm,Mining Light,154494.0,2700–4000 keys,"154,494.00 ref",0,misc,Level 1-100 Cosmetic Item,48,2026-07-28T02:13:42
43,Knifestorm,Modest Pile of Hat,57220.0,1000–1150 keys,"57,220.00 ref",0,misc,Level 1-100 Hat,139,2026-07-28T02:13:42
43,Knifestorm,Nanobalaclava,17166.0,300 keys,"17,166.00 ref",0,misc,Level 10 Hat,521,2026-07-28T02:13:42
43,Knifestorm,Napoleon Complex,8182.46,143 keys,"8,182.46 ref",0,misc,Level 1-100 Hat,30360,2026-07-28T02:13:42
43,Knifestorm,Noble Amassment of Hats,74386.0,1300 keys,"74,386.00 ref",0,misc,Level 1-100 Hat,137,2026-07-28T02:13:42
43,Knifestorm,Officer's Ushanka,208853.0,3650 keys,"208,853.00 ref",0,misc,Level 1-100 Hat,96,2026-07-28T02:13:42
43,Knifestorm,Ol' Geezer,1935.737705,33.8297 keys,"1,935.74 ref",0,misc,Level 1-100 Hat,399,2026-07-28T02:13:42
43,Knifestorm,Ol' Snaggletooth,3433.2,60–70 keys,"3,433.20 ref",0,misc,Level 1-100 Hat,229,2026-07-28T02:13:42
43,Knifestorm,Old Guadalajara,6498.032787,113.562 keys,"6,498.03 ref",0,misc,Level 1-100 Hat,247,2026-07-28T02:13:42
43,Knifestorm,One-Man Army,120162.0,2100 keys,"120,162.00 ref",0,misc,Level 10 Hair,601,2026-07-28T02:13:42
43,Knifestorm,Otolaryngologist's Mirror,4806.48,84 keys,"4,806.48 ref",0,misc,Level 1-100 Hat,104,2026-07-28T02:13:42
43,Knifestorm,Outdoorsman,20027.0,350 keys,"20,027.00 ref",0,misc,Level 10 Hat,603,2026-07-28T02:13:42
43,Knifestorm,Pardner's Pompadour,8583.0,150–160 keys,"8,583.00 ref",0,misc,Level 1-100 Hair,30099,2026-07-28T02:13:42
43,Knifestorm,Pencil Pusher,174521.0,3050–3650 keys,"174,521.00 ref",0,misc,Level 10 Hair,605,2026-07-28T02:13:42
43,Knifestorm,Physician's Protector,17166.0,300 keys,"17,166.00 ref",0,misc,Level 1-100 Helmet,30625,2026-07-28T02:13:42
43,Knifestorm,Pirate Bandana,9555.74,167 keys,"9,555.74 ref",0,misc,Level 1-100 Hat,30180,2026-07-28T02:13:42
43,Knifestorm,Pithy Professional,143050.0,2500 keys,"143,050.00 ref",0,misc,Level 1-100 Hat,30915,2026-07-28T02:13:42
43,Knifestorm,Platinum Pickelhaube,2460.46,43 keys,"2,460.46 ref",0,misc,Level 1-100 Helmet,30042,2026-07-28T02:13:42
43,Knifestorm,Prancer's Pride,23460.2,410–420 keys,"23,460.20 ref",0,misc,Level 1-100 Hat,318,2026-07-28T02:13:42
43,Knifestorm,Private Eye,85830.0,1500 keys,"85,830.00 ref",0,misc,Level 1-100 Hat,388,2026-07-28T02:13:42
43,Knifestorm,Professional's Panama,74386.0,1300 keys,"74,386.00 ref",0,misc,Level 1-100 Hat,109,2026-07-28T02:13:42
43,Knifestorm,Professor's Peculiarity,17166.0,300 keys,"17,166.00 ref",0,misc,Level 1-100 Hair,384,2026-07-28T02:13:42
43,Knifestorm,Prussian Pickelhaube,143050.0,2500 keys,"143,050.00 ref",0,misc,Level 1-100 Helmet,50,2026-07-28T02:13:42
43,Knifestorm,Pugilist's Protector,20027.0,350 keys,"20,027.00 ref",0,misc,Level 1-100 Headgear,246,2026-07-28T02:13:42
43,Knifestorm,Pyro's Beanie,53214.6,930 keys,"53,214.60 ref",0,misc,Level 1-100 Hat,51,2026-07-28T02:13:42
43,Knifestorm,Pyromancer's Mask,28610.0,500 keys,"28,610.00 ref",0,misc,Level 1-100 Mask,316,2026-07-28T02:13:42
43,Knifestorm,Respectless Robo-Glove,7839.14,137 keys,"7,839.14 ref",0,misc,Level 1-100 Hat,30039,2026-07-28T02:13:42
43,Knifestorm,Respectless Rubber Glove,31184.9,545 keys,"31,184.90 ref",0,misc,Level 1-100 Hat,102,2026-07-28T02:13:42
43,Knifestorm,Rimmed Raincatcher,14305.0,250–370 keys,"14,305.00 ref",0,misc,Level 1-100 Hat,216,2026-07-28T02:13:42
43,Knifestorm,Rotation Sensation,62942.0,1100 keys,"62,942.00 ref",0,misc,Level 1-100 Hat,30623,2026-07-28T02:13:42
43,Knifestorm,Safe'n'Sound,6288.52459,109.901 keys,"6,288.52 ref",0,misc,Level 1-100 Hat,178,2026-07-28T02:13:42
43,Knifestorm,Salty Dog,231741.0,4050 keys,"231,741.00 ref",0,misc,Level 10 Hat,611,2026-07-28T02:13:42
43,Knifestorm,Samur-Eye,246046.0,4300 keys,"246,046.00 ref",0,misc,Level 1-100 Helmet,359,2026-07-28T02:13:42
43,Knifestorm,Scotch Bonnet,47492.6,830–950 keys,"47,492.60 ref",0,misc,Level 1-100 Headgear,306,2026-07-28T02:13:42
43,Knifestorm,Scotsman's Stove Pipe,131606.0,2300 keys,"131,606.00 ref",0,misc,Level 1-100 Hat,120,2026-07-28T02:13:42
43,Knifestorm,Sergeant's Drill Hat,38337.4,670 keys,"38,337.40 ref",0,misc,Level 1-100 Hat,183,2026-07-28T02:13:42
43,Knifestorm,Shellmet,45776.0,800 keys,"45,776.00 ref",0,misc,Level 1-100 Helmet,30897,2026-07-28T02:13:42
43,Knifestorm,Shooter's Sola Topi,2861.0,50–59 keys,"2,861.00 ref",0,misc,Level 1-100 Helmet,158,2026-07-28T02:13:42
43,Knifestorm,Slick Cut,77247.0,1350 keys,"77,247.00 ref",0,misc,Level 1-100 Hair,30187,2026-07-28T02:13:42
43,Knifestorm,Sober Stuntman,2086.557377,36.4655 keys,"2,086.56 ref",0,misc,Level 1-100 Helmet,255,2026-07-28T02:13:42
43,Knifestorm,Soldier's Stash,373360.5,6525 keys,"373,360.50 ref",0,misc,Level 1-100 Cosmetic Item,54,2026-07-28T02:13:42
43,Knifestorm,Sole Mate,102996.0,1800 keys,"102,996.00 ref",0,misc,Level 1-100 Hat,30355,2026-07-28T02:13:42
43,Knifestorm,Stainless Pot,27751.7,485–625 keys,"27,751.70 ref",0,misc,Level 1-100 Hat,98,2026-07-28T02:13:42
43,Knifestorm,Stately Steel Toe,22601.9,395 keys,"22,601.90 ref",0,misc,Level 1-100 Hat,481,2026-07-28T02:13:42
43,Knifestorm,Stormin' Norman,2861.0,50–70 keys,"2,861.00 ref",0,misc,Level 1-100 Helmet,30112,2026-07-28T02:13:42
43,Knifestorm,Stout Shako,60081.0,1050 keys,"60,081.00 ref",0,misc,Level 1-100 Hat,251,2026-07-28T02:13:42
43,Knifestorm,Sultan's Ceremonial,2174.36,38–41 keys,"2,174.36 ref",0,misc,Level 1-100 Hat,403,2026-07-28T02:13:42
43,Knifestorm,Surgeon's Stahlhelm,111579.0,1950 keys,"111,579.00 ref",0,misc,Level 10 Helmet,616,2026-07-28T02:13:42
43,Knifestorm,Swagman's Swatter,58936.6,1030 keys,"58,936.60 ref",0,misc,Level 10 Hat,626,2026-07-28T02:13:42
43,Knifestorm,Tam O' Shanter,44631.6,780 keys,"44,631.60 ref",0,misc,Level 1-100 Hat,480,2026-07-28T02:13:42
43,Knifestorm,Tavish DeGroot Experience,11444.0,200 keys,"11,444.00 ref",0,misc,Level 10 Hat,604,2026-07-28T02:13:42
43,Knifestorm,Team Captain,55503.4,970 keys,"55,503.40 ref",0,misc,Level 1-100 Hat,378,2026-07-28T02:13:42
43,Knifestorm,Texas Ten Gallon,85830.0,1500 keys,"85,830.00 ref",0,misc,Level 1-100 Hat,94,2026-07-28T02:13:42
43,Knifestorm,Tippler's Tricorne,26893.4,470–725 keys,"26,893.40 ref",0,misc,Level 1-100 Hat,179,2026-07-28T02:13:42
43,Knifestorm,Tough Guy's Toque,8583.0,150–175 keys,"8,583.00 ref",0,misc,Level 1-100 Hat,97,2026-07-28T02:13:42
43,Knifestorm,Towering Pillar of Hats,100135.0,1750 keys,"100,135.00 ref",0,misc,Level 1-100 Hat,135,2026-07-28T02:13:42
43,Knifestorm,Towering Titanium Pillar of Hats,18882.6,330 keys,"18,882.60 ref",0,misc,Level 1-100 Hat,30008,2026-07-28T02:13:42
43,Knifestorm,Trencher's Topper,5722.0,100 keys,"5,722.00 ref",0,misc,Level 1-100 Helmet,30336,2026-07-28T02:13:42
43,Knifestorm,Triboniophorus Tyrannus,14591.1,255–300 keys,"14,591.10 ref",0,misc,Level 1-100 Mascot,151,2026-07-28T02:13:42
43,Knifestorm,Trophy Belt,4712.131148,82.3511 keys,"4,712.13 ref",0,misc,Level 1-100 Hat,53,2026-07-28T02:13:42
43,Knifestorm,Troublemaker's Tossle Cap,13732.8,240 keys,"13,732.80 ref",0,misc,Level 1-100 Hat,150,2026-07-28T02:13:42
43,Knifestorm,Tyrant's Helm,102996.0,1800–2000 keys,"102,996.00 ref",0,misc,Level 1-100 Helmet,99,2026-07-28T02:13:42
43,Knifestorm,Villain's Veil,17166.0,300 keys,"17,166.00 ref",0,misc,Level 1-100 Bandana,393,2026-07-28T02:13:42
43,Knifestorm,Vintage Merryweather,65230.8,1140 keys,"65,230.80 ref",0,misc,Level 1-100 Helmet,182,2026-07-28T02:13:42
