effect_id,effect_name,item_name,bp_price_ref,bp_price_keys,bp_price_all,exist,slot,summary,defindex,scrape_timestamp
13,Burning Flames,Larrikin Robin,4177.06,73 keys,"4,177.06 ref, $127.40",43,misc,Level 1-100 Hat,314,2026-07-21T00:59:16
13,Burning Flames,Pyro's Boron Beanie,4177.06,73 keys,"4,177.06 ref, $127.40",3,misc,Level 1-100 Hat,30040,2026-07-21T00:59:16
13,Burning Flames,Spiky Viking,4177.06,73 keys,"4,177.06 ref, $127.40",60,misc,Level 1-100 Helmet,31100,2026-07-21T00:59:16
13,Burning Flames,Bombing Run,4148.45,66–79 keys,"4,148.45 ref, $126.53",26,misc,Level 1-100 Helmet,249,2026-07-21T00:59:16
13,Burning Flames,Coupe D'isaster,4091.23,65–78 keys,"4,091.23 ref, $124.78",35,misc,Level 1-100 Hair,330,2026-07-21T00:59:16
13,Burning Flames,Globetrotter,4062.62,71 keys,"4,062.62 ref, $123.91",14,misc,Level 1-100 Snow Globe,31090,2026-07-21T00:59:16
13,Burning Flames,Wide-Brimmed Bandito,4062.62,60–82 keys,"4,062.62 ref, $123.91",3,misc,Level 1-100 Hat,30805,2026-07-21T00:59:16
13,Burning Flames,Aimframe,4005.4,70 keys,"4,005.40 ref, $122.16",12,misc,Level 1-100 Helmet,31458,2026-07-21T00:59:16
13,Burning Flames,Cozy Catchers,4005.4,70 keys,"4,005.40 ref, $122.16",14,misc,Level 1-100 Hat,31250,2026-07-21T00:59:16
13,Burning Flames,Hetman's Headpiece,4005.4,70 keys,"4,005.40 ref, $122.16",13,misc,Level 1-100 Hat,436,2026-07-21T00:59:16
13,Burning Flames,Respectless Robo-Glove,4005.4,70 keys,"4,005.40 ref, $122.16",6,misc,Level 1-100 Hat,30039,2026-07-21T00:59:16
13,Burning Flames,SandMann's Brush,4005.4,70 keys,"4,005.40 ref, $122.16",8,misc,Level 1-100 Hat,31178,2026-07-21T00:59:16
13,Burning Flames,Steel Shako,4005.4,70 keys,"4,005.40 ref, $122.16",15,misc,Level 1-100 Hat,30017,2026-07-21T00:59:16
13,Burning Flames,Sky High Fly Guy,3976.79,64–75 keys,"3,976.79 ref, $121.29",81,misc,Level 1-100 Hat,30984,2026-07-21T00:59:16
13,Burning Flames,Boston Brain Bucket,3948.18,69 keys,"3,948.18 ref, $120.42",6,misc,Level 1-100 Hat,31284,2026-07-21T00:59:16
13,Burning Flames,Bulb Bonnet,3948.18,69 keys,"3,948.18 ref, $120.42",18,misc,Level 1-100 Hat,31335,2026-07-21T00:59:16
13,Burning Flames,Missing Piece,3948.18,69 keys,"3,948.18 ref, $120.42",62,misc,Level 1-100 Hat,31101,2026-07-21T00:59:16
13,Burning Flames,Toy Tailor,3919.57,63–74 keys,"3,919.57 ref, $119.55",12,misc,Level 1-100 Hat,30327,2026-07-21T00:59:16
13,Burning Flames,Throttlehead,3890.96,62–74 keys,"3,890.96 ref, $118.67",118,misc,Level 1-100 Hat,31282,2026-07-21T00:59:16
13,Burning Flames,Witch Doctor,3890.96,68 keys,"3,890.96 ref, $118.67",10,misc,Level 1-100 Hat,31475,2026-07-21T00:59:16
13,Burning Flames,Magnificent Mongolian,3833.74,62–72 keys,"3,833.74 ref, $116.93",41,misc,Level 1-100 Hat,313,2026-07-21T00:59:16
13,Burning Flames,Mannhattan Protect,3833.74,67 keys,"3,833.74 ref, $116.93",10,misc,Level 1-100 Hat,31484,2026-07-21T00:59:16
13,Burning Flames,Shutterbug,3833.74,67 keys,"3,833.74 ref, $116.93",44,misc,Level 1-100 Hat,31048,2026-07-21T00:59:16
13,Burning Flames,Spooky Head-Bouncers,3833.74,62–72 keys,"3,833.74 ref, $116.93",30,misc,Level 1-100 Hat,31209,2026-07-21T00:59:16
13,Burning Flames,Strikeout,3833.74,67 keys,"3,833.74 ref, $116.93",7,misc,Level 1-100 Helmet,31480,2026-07-21T00:59:16
13,Burning Flames,Bombard Brigadier,3776.52,66 keys,"3,776.52 ref, $115.18",13,misc,Level 1-100 Hat,31309,2026-07-21T00:59:16
13,Burning Flames,Handyman's Handle,3776.52,66 keys,"3,776.52 ref, $115.18",38,misc,Level 1-100 Hat,253,2026-07-21T00:59:16
13,Burning Flames,Kiss King,3776.52,58–74 keys,"3,776.52 ref, $115.18",116,misc,Level 1-100 Hat,30313,2026-07-21T00:59:16
13,Burning Flames,Bonk Leadwear,3747.91,60–71 keys,"3,747.91 ref, $114.31",20,misc,Level 1-100 Helmet,30030,2026-07-21T00:59:16
13,Burning Flames,Phononaut,3747.91,62–69 keys,"3,747.91 ref, $114.31",6,misc,Level 1-100 Hat,30647,2026-07-21T00:59:16
13,Burning Flames,Sober Stuntman,3719.3,65 keys,"3,719.30 ref, $113.44",31,misc,Level 1-100 Helmet,255,2026-07-21T00:59:16
13,Burning Flames,Covert Covers,3662.08,64 keys,"3,662.08 ref, $111.69",21,misc,Level 1-100 Hat,31428,2026-07-21T00:59:16
13,Burning Flames,Frigid Fashion,3633.47,56–71 keys,"3,633.47 ref, $110.82",32,misc,Level 1-100 Hat,31421,2026-07-21T00:59:16
13,Burning Flames,FR-0,3604.86,63 keys,"3,604.86 ref, $109.95",14,misc,Level 1-100 Hat,30016,2026-07-21T00:59:16
13,Burning Flames,Helmet without a Home,3547.64,62 keys,"3,547.64 ref, $108.20",11,misc,Level 1-100 Helmet,732,2026-07-21T00:59:16
13,Burning Flames,Telefragger Toque,3547.64,55–69 keys,"3,547.64 ref, $108.20",8,misc,Level 1-100 Hat,31098,2026-07-21T00:59:16
13,Burning Flames,Noble Nickel Amassment of Hats,3519.03,55–68 keys,"3,519.03 ref, $107.33",52,misc,Level 1-100 Hat,30006,2026-07-21T00:59:16
13,Burning Flames,Towering Titanium Pillar of Hats,3519.03,59–64 keys,"3,519.03 ref, $107.33",92,misc,Level 1-100 Hat,30008,2026-07-21T00:59:16
13,Burning Flames,Blast Bowl,3490.42,61 keys,"3,490.42 ref, $106.46",12,misc,Level 1-100 Helmet,31371,2026-07-21T00:59:16
13,Burning Flames,Dell Dynamic,3490.42,59–63 keys,"3,490.42 ref, $106.46",16,misc,Level 1-100 Helmet,31394,2026-07-21T00:59:16
13,Burning Flames,Puffy Polar Cap,3490.42,58–64 keys,"3,490.42 ref, $106.46",66,misc,Level 1-100 Hat,30958,2026-07-21T00:59:16
13,Burning Flames,Platinum Pickelhaube,3461.81,56–65 keys,"3,461.81 ref, $105.59",11,misc,Level 1-100 Helmet,30042,2026-07-21T00:59:16
13,Burning Flames,A Head Full of Hot Air,3433.2,60 keys,"3,433.20 ref, $104.71",34,misc,Level 1-100 Hat,30662,2026-07-21T00:59:16
13,Burning Flames,Blitzen Bowl,3433.2,60 keys,"3,433.20 ref, $104.71",6,misc,Level 1-100 Hat,31175,2026-07-21T00:59:16
13,Burning Flames,Brain Interface,3433.2,60 keys,"3,433.20 ref, $104.71",15,misc,Level 1-100 Cosmetic Augmentation,31049,2026-07-21T00:59:16
13,Burning Flames,Crack Pot,3433.2,60 keys,"3,433.20 ref, $104.71",58,misc,Level 1-100 Flower Pot,31024,2026-07-21T00:59:16
13,Burning Flames,Crimbo Cap,3433.2,60 keys,"3,433.20 ref, $104.71",29,misc,Level 1-100 Hat,31505,2026-07-21T00:59:16
13,Burning Flames,Fat Man's Field Cap,3433.2,60 keys,"3,433.20 ref, $104.71",17,misc,Level 1-100 Hat,30911,2026-07-21T00:59:16
13,Burning Flames,Fried Batter,3433.2,60 keys,"3,433.20 ref, $104.71",31,misc,Level 1-100 Hat,31197,2026-07-21T00:59:16
13,Burning Flames,Head Hedge,3433.2,60 keys,"3,433.20 ref, $104.71",132,misc,Level 1-100 Helmet,30978,2026-07-21T00:59:16
13,Burning Flames,Katyusha,3433.2,60 keys,"3,433.20 ref, $104.71",11,misc,Level 1-100 Hat,30094,2026-07-21T00:59:16
13,Burning Flames,King Cardbeard,3433.2,60 keys,"3,433.20 ref, $104.71",7,misc,Level 1-100 Hat,31130,2026-07-21T00:59:16
13,Burning Flames,Sinner's Shade,3433.2,60 keys,"3,433.20 ref, $104.71",50,misc,Level 1-100 Hat,30959,2026-07-21T00:59:16
13,Burning Flames,Yule Hog,3433.2,60 keys,"3,433.20 ref, $104.71",26,misc,Level 1-100 Pork Product,31087,2026-07-21T00:59:16
13,Burning Flames,Commando Elite,3404.59,59–60 keys,"3,404.59 ref, $103.84",25,misc,Level 1-100 Helmet,30912,2026-07-21T00:59:16
13,Burning Flames,Base Metal Billycock,3375.98,59 keys,"3,375.98 ref, $102.97",18,misc,Level 1-100 Hat,30007,2026-07-21T00:59:16
13,Burning Flames,Noble Amassment of Hats,3347.37,54–63 keys,"3,347.37 ref, $102.09",128,misc,Level 1-100 Hat,137,2026-07-21T00:59:16
13,Burning Flames,Virtual Reality Headset,3261.54,57 keys,"3,261.54 ref, $99.48",14,misc,Level 10 Headset,628,2026-07-21T00:59:16
13,Burning Flames,Scout Shako,3232.93,54–59 keys,"3,232.93 ref, $98.60",8,misc,Level 1-100 Hat,30326,2026-07-21T00:59:16
13,Burning Flames,Soft Hard Hat,3232.93,54–59 keys,"3,232.93 ref, $98.60",16,misc,Level 1-100 Hat,31331,2026-07-21T00:59:16
13,Burning Flames,Electric Escorter,3204.32,47–65 keys,"3,204.32 ref, $97.73",4,misc,Level 1-100 Hat,30025,2026-07-21T00:59:16
13,Burning Flames,Polar Bear,3204.32,54–58 keys,"3,204.32 ref, $97.73",26,misc,Level 1-100 Hat,30964,2026-07-21T00:59:16
13,Burning Flames,Bullet Buzz,3147.1,55 keys,"3,147.10 ref, $95.99",20,misc,Level 1-100 Hair,30344,2026-07-21T00:59:16
13,Burning Flames,Crabe de Chapeau,3147.1,55 keys,"3,147.10 ref, $95.99",23,misc,Level 1-100 Hat,31109,2026-07-21T00:59:16
13,Burning Flames,Halogen Head Lamp,3147.1,55 keys,"3,147.10 ref, $95.99",16,misc,Level 1-100 Hat,30041,2026-07-21T00:59:16
13,Burning Flames,Backbreaker's Skullcracker,3089.88,54 keys,"3,089.88 ref, $94.24",14,misc,Level 1-100 Helmet,31038,2026-07-21T00:59:16
13,Burning Flames,Balkans Brute,3061.27,52–55 keys,"3,061.27 ref, $93.37",12,misc,Level 1-100 Hat,31434,2026-07-21T00:59:16
13,Burning Flames,Carouser's Capotain,3061.27,49–58 keys,"3,061.27 ref, $93.37",24,misc,Level 1-100 Hat,259,2026-07-21T00:59:16
13,Burning Flames,Tank Top,3061.27,53–54 keys,"3,061.27 ref, $93.37",13,misc,Level 1-100 Helmet,31002,2026-07-21T00:59:16
13,Burning Flames,Arctic Mole,2918.22,42–60 keys,"2,918.22 ref, $89.01",17,misc,Level 1-100 Hat,31333,2026-07-21T00:59:16
13,Burning Flames,Shooter's Sola Topi,2918.22,49–53 keys,"2,918.22 ref, $89.01",51,misc,Level 1-100 Helmet,158,2026-07-21T00:59:16
13,Burning Flames,Strontium Stove Pipe,2918.22,51 keys,"2,918.22 ref, $89.01",5,misc,Level 1-100 Hat,30037,2026-07-21T00:59:16
13,Burning Flames,Toy Soldier,2918.22,51 keys,"2,918.22 ref, $89.01",90,misc,Level 1-100 Hat,30316,2026-07-21T00:59:16
13,Burning Flames,Bolted Birdcage,2861,50 keys,"2,861.00 ref, $87.26",14,misc,Level 1-100 Hat,30057,2026-07-21T00:59:16
13,Burning Flames,Big Elfin Deal,2803.78,49 keys,"2,803.78 ref, $85.52",17,misc,Level 1-100 Hat,652,2026-07-21T00:59:16
13,Burning Flames,Epilogue Locks,2803.78,40–58 keys,"2,803.78 ref, $85.52",30,misc,Level 1-100 Hair,31593,2026-07-21T00:59:16
13,Burning Flames,Janissary Ketche,2803.78,49 keys,"2,803.78 ref, $85.52",21,misc,Level 1-100 Hat,437,2026-07-21T00:59:16
13,Burning Flames,Train of Thought,2803.78,49 keys,"2,803.78 ref, $85.52",5,misc,Level 1-100 Hat,31254,2026-07-21T00:59:16
13,Burning Flames,Airdog,2746.56,47–49 keys,"2,746.56 ref, $83.77",172,misc,Level 1-100 Helmet,30767,2026-07-21T00:59:16
13,Burning Flames,Elf Defense,2746.56,48 keys,"2,746.56 ref, $83.77",8,misc,Level 1-100 Hat,31256,2026-07-21T00:59:16
13,Burning Flames,Mann of Reason,2746.56,48 keys,"2,746.56 ref, $83.77",11,misc,Level 1-100 Hat,30318,2026-07-21T00:59:16
13,Burning Flames,Bot Dogger,2660.73,45–48 keys,"2,660.73 ref, $81.15",90,misc,Level 1-100 Hat,30018,2026-07-21T00:59:16
13,Burning Flames,Killing Tree,2603.51,41–50 keys,"2,603.51 ref, $79.41",22,misc,Level 1-100 Hat,31181,2026-07-21T00:59:16
13,Burning Flames,Bazaar Bauble,2574.9,45 keys,"2,574.90 ref, $78.53",24,misc,Level 1-100 Hat,31112,2026-07-21T00:59:16
13,Burning Flames,Gridiron Guardian,2574.9,45 keys,"2,574.90 ref, $78.53",6,misc,Level 1-100 Helmet,30013,2026-07-21T00:59:16
13,Burning Flames,Undercover Brolly,2546.29,42–47 keys,"2,546.29 ref, $77.66",43,misc,Level 1-100 Hat,31262,2026-07-21T00:59:16
13,Burning Flames,Ol' Geezer,2489.07,38–49 keys,"2,489.07 ref, $75.92",19,misc,Level 1-100 Hat,399,2026-07-21T00:59:16
13,Burning Flames,Archer's Sterling,2431.85,40–45 keys,"2,431.85 ref, $74.17",24,misc,Level 1-100 Helmet,30874,2026-07-21T00:59:16
13,Burning Flames,Pure Tin Capotain,2403.24,42 keys,"2,403.24 ref, $73.30",9,misc,Level 1-100 Hat,30021,2026-07-21T00:59:16
13,Burning Flames,Convict Cap,2374.63,40–43 keys,"2,374.63 ref, $72.43",22,misc,Level 1-100 Hat,31080,2026-07-21T00:59:16
13,Burning Flames,Cyborg Stunt Helmet,2374.63,41–42 keys,"2,374.63 ref, $72.43",8,misc,Level 1-100 Helmet,30024,2026-07-21T00:59:16
13,Burning Flames,Wild Brim Slouch,2346.02,39–43 keys,"2,346.02 ref, $71.55",64,misc,Level 1-100 Hat,31192,2026-07-21T00:59:16
13,Burning Flames,Calamitous Cauldron,2317.41,36–45 keys,"2,317.41 ref, $70.68",8,misc,Level 1-100 Cauldron,31146,2026-07-21T00:59:16
13,Burning Flames,Snack Stack,2317.41,36–45 keys,"2,317.41 ref, $70.68",58,misc,Level 1-100 Snack,31190,2026-07-21T00:59:16
13,Burning Flames,Doctor's Sack,2288.8,40 keys,"2,288.80 ref, $69.81",17,misc,Level 1-100 Hat,398,2026-07-21T00:59:16
13,Burning Flames,Elf Care Provider,2288.8,39–41 keys,"2,288.80 ref, $69.81",20,misc,Level 1-100 Hat,31176,2026-07-21T00:59:16
13,Burning Flames,Tungsten Toque,2288.8,40 keys,"2,288.80 ref, $69.81",18,misc,Level 1-100 Hat,30049,2026-07-21T00:59:16
13,Burning Flames,Mann-O-War,2231.58,39 keys,"2,231.58 ref, $68.06",21,misc,Level 1-100 Hat,31008,2026-07-21T00:59:16
13,Burning Flames,Snowcapped,2231.58,35–43 keys,"2,231.58 ref, $68.06",58,misc,Level 1-100 Hat,31028,2026-07-21T00:59:16
13,Burning Flames,Bootleg Base Metal Billycock,2202.97,38–39 keys,"2,202.97 ref, $67.19",15,misc,Level 1-100 Hat,30047,2026-07-21T00:59:16
13,Burning Flames,Hard Counter,2174.36,37–39 keys,"2,174.36 ref, $66.32",29,misc,Level 1-100 Hat,254,2026-07-21T00:59:16
13,Burning Flames,Head of Defense,2117.14,32–42 keys,"2,117.14 ref, $64.57",27,misc,Level 1-100 Hat,31114,2026-07-21T00:59:16
13,Burning Flames,Cadaver's Cranium,1945.48,34 keys,"1,945.48 ref, $59.34",8,misc,Level 31 Hat,290,2026-07-21T00:59:16
13,Burning Flames,Brain-Warming Wear,1802.43,29–34 keys,"1,802.43 ref, $54.97",70,misc,Level 1-100 Hat,30827,2026-07-21T00:59:16
13,Burning Flames,Elf Esteem,1773.82,30–32 keys,"1,773.82 ref, $54.10",102,misc,Level 1-100 Hat,30836,2026-07-21T00:59:16
13,Burning Flames,Plumber's Pipe,1602.16,27–29 keys,"1,602.16 ref, $48.87",13,misc,Level 1-100 Hat,30022,2026-07-21T00:59:16
13,Burning Flames,Shooter's Tin Topi,1602.16,27–29 keys,"1,602.16 ref, $48.87",15,misc,Level 1-100 Hat,30005,2026-07-21T00:59:16
13,Burning Flames,Festive Cover-Up,1459.11,22–29 keys,"1,459.11 ref, $44.50",10,misc,Level 1-100 Hat,31257,2026-07-21T00:59:16
13,Burning Flames,Cattleman's Kettle,0,,,9,misc,Level 1-100 Helmet,31523,2026-07-21T00:59:16
13,Burning Flames,Top Brass,0,,,1,misc,Level 1-100 Hat,31511,2026-07-21T00:59:16
13,Burning Flames,Victorian Villainy,0,,,2,misc,Level 1-100 Hair,31300,2026-07-21T00:59:16
293,Celestial Summit,Legendary Lid,145911,2550 keys,"145,911.00 ref, $4450.29",1,misc,Level 1-100 Hat,30868,2026-07-21T00:59:16
293,Celestial Summit,Head Prize,102996,1800 keys,"102,996.00 ref, $3141.38",1,misc,Level 1-100 Hat,30838,2026-07-21T00:59:16
293,Celestial Summit,Gauzed Gaze,77247,1350 keys,"77,247.00 ref, $2356.03",3,misc,Level 1-100 Hat,30786,2026-07-21T00:59:16
293,Celestial Summit,Patriot Peak,71525,1250 keys,"71,525.00 ref, $2181.51",0,misc,Level 1-100 Hat,30743,2026-07-21T00:59:16
293,Celestial Summit,Starlight Sorcerer,71525,1250 keys,"71,525.00 ref, $2181.51",2,misc,Level 1-100 Hat,31294,2026-07-21T00:59:16
293,Celestial Summit,Demonic Dome,64944.7,880–1390 keys,"64,944.70 ref, $1980.81",2,misc,Level 1-100 Hat,31384,2026-07-21T00:59:16
293,Celestial Summit,Wandering Wraith,54931.2,960 keys,"54,931.20 ref, $1675.40",1,misc,Level 1-100 Hat,31221,2026-07-21T00:59:16
293,Celestial Summit,Starboard Crusader,37193,650 keys,"37,193.00 ref, $1134.39",0,misc,Level 1-100 Hat,30981,2026-07-21T00:59:16
293,Celestial Summit,Power Spike,35476.4,620 keys,"35,476.40 ref, $1082.03",6,misc,Level 1-100 Hair,31401,2026-07-21T00:59:16
293,Celestial Summit,Aztec Warrior,30898.8,540 keys,"30,898.80 ref, $942.41",1,misc,Level 1-100 Headgear,30879,2026-07-21T00:59:16
293,Celestial Summit,A Hat to Kill For,22888,400 keys,"22,888.00 ref, $698.08",0,misc,Level 1-100 Hat,30753,2026-07-21T00:59:16
293,Celestial Summit,Antarctic Eyewear,21171.4,370 keys,"21,171.40 ref, $645.73",5,misc,Level 1-100 Apparel,30977,2026-07-21T00:59:16
293,Celestial Summit,Blast Defense,21171.4,350–390 keys,"21,171.40 ref, $645.73",0,misc,Level 1-100 Headgear,30863,2026-07-21T00:59:16
293,Celestial Summit,Brothers in Blues,20027,350 keys,"20,027.00 ref, $610.82",4,misc,Level 1-100 Hat,31356,2026-07-21T00:59:16
293,Celestial Summit,Alakablamicon,18024.3,300–330 keys,"18,024.30 ref, $549.74",2,misc,Level 1-100 Hat,31215,2026-07-21T00:59:16
293,Celestial Summit,Dayjogger,17738.2,310 keys,"17,738.20 ref, $541.02",1,misc,Level 1-100 Hat,30779,2026-07-21T00:59:16
293,Celestial Summit,Horror Shawl,15735.5,275 keys,"15,735.50 ref, $479.93",0,misc,Level 1-100 Hat,31304,2026-07-21T00:59:16
293,Celestial Summit,Twisted Topper,15735.5,275 keys,"15,735.50 ref, $479.93",0,misc,Level 1-100 Hat,31211,2026-07-21T00:59:16
293,Celestial Summit,King Cardbeard,14305,250 keys,"14,305.00 ref, $436.30",0,misc,Level 1-100 Hat,31130,2026-07-21T00:59:16
293,Celestial Summit,Cool Capuchon,13732.8,240 keys,"13,732.80 ref, $418.85",1,misc,Level 1-100 Hood,31029,2026-07-21T00:59:16
293,Celestial Summit,Field Practice,13446.7,235 keys,"13,446.70 ref, $410.12",0,misc,Level 1-100 Headgear,30862,2026-07-21T00:59:16
293,Celestial Summit,Punk's Pomp,12302.3,215 keys,"12,302.30 ref, $375.22",2,misc,Level 1-100 Hair,30993,2026-07-21T00:59:16
293,Celestial Summit,Caribou Companion,11444,200 keys,"11,444.00 ref, $349.04",3,misc,Level 1-100 Hat,30974,2026-07-21T00:59:16
293,Celestial Summit,Dustbowl Devil,11444,200 keys,"11,444.00 ref, $349.04",2,misc,Level 1-100 Hat,31297,2026-07-21T00:59:16
293,Celestial Summit,More Gun Marshal,11444,200 keys,"11,444.00 ref, $349.04",2,misc,Level 1-100 Hat,31298,2026-07-21T00:59:16
293,Celestial Summit,Spooky Head-Bouncers,11444,200 keys,"11,444.00 ref, $349.04",0,misc,Level 1-100 Hat,31209,2026-07-21T00:59:16
293,Celestial Summit,Oktoberfester,11386.78,199 keys,"11,386.78 ref, $347.30",2,misc,Level 1-100 Hat,31344,2026-07-21T00:59:16
293,Celestial Summit,Sky High Fly Guy,10585.7,185 keys,"10,585.70 ref, $322.86",0,misc,Level 1-100 Hat,30984,2026-07-21T00:59:16
293,Celestial Summit,Sightseer,10299.6,180 keys,"10,299.60 ref, $314.14",12,misc,Level 1-100 Hat,31404,2026-07-21T00:59:16
293,Celestial Summit,Shellmet,9727.4,170 keys,"9,727.40 ref, $296.69",0,misc,Level 1-100 Helmet,30897,2026-07-21T00:59:16
293,Celestial Summit,Pithy Professional,9412.69,161–168 keys,"9,412.69 ref, $287.09",0,misc,Level 1-100 Hat,30915,2026-07-21T00:59:16
293,Celestial Summit,El Fiestibrero,8754.66,153 keys,"8,754.66 ref, $267.02",1,misc,Level 1-100 Hat,31241,2026-07-21T00:59:16
293,Celestial Summit,Berlin Brain Bowl,8583,150 keys,"8,583.00 ref, $261.78",0,misc,Level 1-100 Headgear,30755,2026-07-21T00:59:16
293,Celestial Summit,Brimmed Bootlegger,7438.6,130 keys,"7,438.60 ref, $226.88",2,misc,Level 1-100 Hat,31366,2026-07-21T00:59:16
293,Celestial Summit,Head of Defense,7152.5,125 keys,"7,152.50 ref, $218.15",0,misc,Level 1-100 Hat,31114,2026-07-21T00:59:16
293,Celestial Summit,Mann-O-War,7152.5,125 keys,"7,152.50 ref, $218.15",0,misc,Level 1-100 Hat,31008,2026-07-21T00:59:16
293,Celestial Summit,Vampire Vanquisher,7152.5,125 keys,"7,152.50 ref, $218.15",0,misc,Level 1-100 Hat,31003,2026-07-21T00:59:16
293,Celestial Summit,Mean Captain,6866.4,110–130 keys,"6,866.40 ref, $209.43",64,misc,Level 1-100 Hat,31385,2026-07-21T00:59:16
293,Celestial Summit,El Zapateador,6580.3,115 keys,"6,580.30 ref, $200.70",1,misc,Level 1-100 Hat,31069,2026-07-21T00:59:16
293,Celestial Summit,Beanie the All-Gnawing,6294.2,110 keys,"6,294.20 ref, $191.97",5,misc,Level 1-100 Hat,31212,2026-07-21T00:59:16
293,Celestial Summit,Trucker's Topper,6294.2,110 keys,"6,294.20 ref, $191.97",3,misc,Level 1-100 Hat,30930,2026-07-21T00:59:16
293,Celestial Summit,Hazard Handler,5722,100 keys,"5,722.00 ref, $174.52",2,misc,Level 1-100 Helmet,31374,2026-07-21T00:59:16
293,Celestial Summit,Head Hedge,5722,85–115 keys,"5,722.00 ref, $174.52",0,misc,Level 1-100 Helmet,30978,2026-07-21T00:59:16
293,Celestial Summit,Warhood,5722,100 keys,"5,722.00 ref, $174.52",0,misc,Level 1-100 Hood,30866,2026-07-21T00:59:16
293,Celestial Summit,Firestalker,5435.9,95 keys,"5,435.90 ref, $165.79",5,misc,Level 1-100 Hat,31359,2026-07-21T00:59:16
293,Celestial Summit,Polar Bear,5149.8,90 keys,"5,149.80 ref, $157.07",0,misc,Level 1-100 Hat,30964,2026-07-21T00:59:16
293,Celestial Summit,A Head Full of Hot Air,4463.16,78 keys,"4,463.16 ref, $136.13",0,misc,Level 1-100 Hat,30662,2026-07-21T00:59:16
293,Celestial Summit,Glow from Below,3719.3,65 keys,"3,719.30 ref, $113.44",1,misc,Level 1-100 Fish,31149,2026-07-21T00:59:16
293,Celestial Summit,Archer's Sterling,2803.78,49 keys,"2,803.78 ref, $85.52",4,misc,Level 1-100 Helmet,30874,2026-07-21T00:59:16
293,Celestial Summit,Crack Pot,2517.68,44 keys,"2,517.68 ref, $76.79",0,misc,Level 1-100 Flower Pot,31024,2026-07-21T00:59:16
293,Celestial Summit,Airdog,2460.46,40–46 keys,"2,460.46 ref, $75.04",0,misc,Level 1-100 Helmet,30767,2026-07-21T00:59:16
293,Celestial Summit,Ludicrously Lunatic Lunon Fedora,2174.36,35–41 keys,"2,174.36 ref, $66.32",43,misc,Level 1-100 Hat,31383,2026-07-21T00:59:16
293,Celestial Summit,Spiky Viking,1716.6,30 keys,"1,716.60 ref, $52.36",0,misc,Level 1-100 Helmet,31100,2026-07-21T00:59:16
293,Celestial Summit,Brain-Warming Wear,1373.28,24 keys,"1,373.28 ref, $41.89",0,misc,Level 1-100 Hat,30827,2026-07-21T00:59:16
293,Celestial Summit,Splitting Headache,1201.62,21 keys,"1,201.62 ref, $36.65",57,misc,Level 1-100 Headache,31390,2026-07-21T00:59:16
293,Celestial Summit,Thunder Dome,1201.62,18–24 keys,"1,201.62 ref, $36.65",73,misc,Level 1-100 Helmet,31391,2026-07-21T00:59:16
293,Celestial Summit,Dell Dynamic,772.47,13–14 keys,"772.47 ref, $23.56",39,misc,Level 1-100 Helmet,31394,2026-07-21T00:59:16
293,Celestial Summit,Bombard Brigadier,0,,,2,misc,Level 1-100 Hat,31309,2026-07-21T00:59:16
293,Celestial Summit,Jolly Jingler,0,,,1,misc,Level 1-100 Hat,31165,2026-07-21T00:59:16
293,Celestial Summit,Wrap-a-Khamon,0,,,1,misc,Level 1-100 Hat,31132,2026-07-21T00:59:16
64,Sulphurous,Villain's Veil,105857,1850 keys,"105,857.00 ref, $3228.64",3,misc,Level 1-100 Bandana,393,2026-07-21T00:59:16
64,Sulphurous,Blighted Beak,95843.5,1675 keys,"95,843.50 ref, $2923.23",7,misc,Level 1-100 Mask,315,2026-07-21T00:59:16
64,Sulphurous,Antlers,88691,1550 keys,"88,691.00 ref, $2705.08",2,misc,Level 1-100 Cosmetic Item,993,2026-07-21T00:59:16
64,Sulphurous,Master's Yellow Belt,85830,1500 keys,"85,830.00 ref, $2617.82",2,misc,Level 1-100 Hat,110,2026-07-21T00:59:16
64,Sulphurous,Team Captain,80336.88,1404 keys,"80,336.88 ref, $2450.27",4,misc,Level 1-100 Hat,378,2026-07-21T00:59:16
64,Sulphurous,Soldered Sensei,65803,1150 keys,"65,803.00 ref, $2006.99",5,misc,Level 1-100 Hat,30004,2026-07-21T00:59:16
64,Sulphurous,Brainiac Hairpiece,64372.5,1125 keys,"64,372.50 ref, $1963.36",5,misc,Level 1-100 Facial Hair,590,2026-07-21T00:59:16
64,Sulphurous,Bonk Boy,62942,1100 keys,"62,942.00 ref, $1919.73",3,misc,Level 1-100 Mask,451,2026-07-21T00:59:16
64,Sulphurous,Killer Exclusive,50010.28,874 keys,"50,010.28 ref, $1525.31",2,misc,Level 10 Hat,538,2026-07-21T00:59:16
64,Sulphurous,Whirly Warrior,41770.6,590–870 keys,"41,770.60 ref, $1274.00",2,misc,Level 1-100 Helmet,30118,2026-07-21T00:59:16
64,Sulphurous,Killer's Kabuto,35762.5,625 keys,"35,762.50 ref, $1090.76",2,misc,Level 1-100 Helmet,152,2026-07-21T00:59:16
64,Sulphurous,Flipped Trilby,34618.1,605 keys,"34,618.10 ref, $1055.85",4,misc,Level 1-100 Hat,324,2026-07-21T00:59:16
64,Sulphurous,Flamboyant Flamenco,33759.8,590 keys,"33,759.80 ref, $1029.67",6,misc,Level 10 Hat,627,2026-07-21T00:59:16
