effect_id,effect_name,item_name,bp_price_ref,bp_price_keys,bp_price_all,exist,slot,summary,defindex,scrape_timestamp
73,Arcana,Familiar Fez,10728.75,175–200 keys,"10,728.75 ref, $327.23",2,misc,Level 1-100 Hat,223,2026-07-21T22:54:09
73,Arcana,Cosa Nostra Cap,10299.6,160–200 keys,"10,299.60 ref, $314.14",1,misc,Level 1-100 Hat,459,2026-07-21T22:54:09
73,Arcana,Master's Yellow Belt,10299.6,175–185 keys,"10,299.60 ref, $314.14",0,misc,Level 1-100 Hat,110,2026-07-21T22:54:09
73,Arcana,Handyman's Handle,10013.5,175 keys,"10,013.50 ref, $305.41",1,misc,Level 1-100 Hat,253,2026-07-21T22:54:09
73,Arcana,Shooter's Tin Topi,9326.86,163 keys,"9,326.86 ref, $284.47",1,misc,Level 1-100 Hat,30005,2026-07-21T22:54:09
73,Arcana,Ye Oiled Baker Boy,9326.86,163 keys,"9,326.86 ref, $284.47",1,misc,Level 1-100 Hat,30019,2026-07-21T22:54:09
73,Arcana,Grenadier's Softcap,9155.2,150–170 keys,"9,155.20 ref, $279.23",2,misc,Level 1-100 Hat,227,2026-07-21T22:54:09
73,Arcana,Respectless Rubber Glove,9155.2,160 keys,"9,155.20 ref, $279.23",1,misc,Level 1-100 Hat,102,2026-07-21T22:54:09
73,Arcana,Prancer's Pride,8811.88,154 keys,"8,811.88 ref, $268.76",3,misc,Level 1-100 Hat,318,2026-07-21T22:54:09
73,Arcana,Birdcage,8583,150 keys,"8,583.00 ref, $261.78",4,misc,Level 10 Hat,615,2026-07-21T22:54:09
73,Arcana,Geisha Boy,8583,150 keys,"8,583.00 ref, $261.78",1,misc,Level 1-100 Hair,363,2026-07-21T22:54:09
73,Arcana,Valley Forge,8583,150 keys,"8,583.00 ref, $261.78",1,misc,Level 1-100 Hat,30114,2026-07-21T22:54:09
73,Arcana,Base Metal Billycock,8125.24,142 keys,"8,125.24 ref, $247.82",1,misc,Level 1-100 Hat,30007,2026-07-21T22:54:09
73,Arcana,Conquistador,7438.6,120–140 keys,"7,438.60 ref, $226.88",1,misc,Level 1-100 Helmet,721,2026-07-21T22:54:09
73,Arcana,Texas Ten Gallon,6523.08,114 keys,"6,523.08 ref, $198.95",2,misc,Level 1-100 Hat,94,2026-07-21T22:54:09
73,Arcana,Commando Elite,5664.78,99 keys,"5,664.78 ref, $172.78",6,misc,Level 1-100 Helmet,30912,2026-07-21T22:54:09
73,Arcana,Madame Dixie,5550.34,79–115 keys,"5,550.34 ref, $169.29",3,misc,Level 1-100 Hat,321,2026-07-21T22:54:09
73,Arcana,Liquidator's Lid,5149.8,80–100 keys,"5,149.80 ref, $157.07",1,misc,Level 1-100 Hat,779,2026-07-21T22:54:09
73,Arcana,Waxy Wayfinder,5092.58,89 keys,"5,092.58 ref, $155.32",1,misc,Level 1-100 Hat,753,2026-07-21T22:54:09
73,Arcana,Brim-Full of Bullets,4577.6,80 keys,"4,577.60 ref, $139.62",0,misc,Level 1-100 Hat,30173,2026-07-21T22:54:09
73,Arcana,Gridiron Guardian,4577.6,80 keys,"4,577.60 ref, $139.62",0,misc,Level 1-100 Helmet,30013,2026-07-21T22:54:09
73,Arcana,Professional's Panama,4548.99,76–83 keys,"4,548.99 ref, $138.74",1,misc,Level 1-100 Hat,109,2026-07-21T22:54:09
73,Arcana,Soviet Gentleman,4348.72,76 keys,"4,348.72 ref, $132.64",1,misc,Level 1-100 Hat,821,2026-07-21T22:54:09
73,Arcana,Virus Doctor,4148.45,70–75 keys,"4,148.45 ref, $126.53",1,misc,Level 1-100 Hat,30043,2026-07-21T22:54:09
73,Arcana,Janissary Ketche,4062.62,71 keys,"4,062.62 ref, $123.91",1,misc,Level 1-100 Hat,437,2026-07-21T22:54:09
73,Arcana,Pardner's Pompadour,4062.62,71 keys,"4,062.62 ref, $123.91",1,misc,Level 1-100 Hair,30099,2026-07-21T22:54:09
73,Arcana,Dread Knot,3539.6721311475,53.33–70.39 keys,"3,539.67 ref, 61.86 keys",1,misc,Level 1-100 Hair,358,2026-07-21T22:54:09
73,Arcana,Flipped Trilby,3147.1,55 keys,"3,147.10 ref, $95.99",1,misc,Level 1-100 Hat,324,2026-07-21T22:54:09
73,Arcana,Plumber's Pipe,2460.46,30–56 keys,"2,460.46 ref, $75.04",2,misc,Level 1-100 Hat,30022,2026-07-21T22:54:09
73,Arcana,Fat Man's Field Cap,0,,,1,misc,Level 1-100 Hat,30911,2026-07-21T22:54:09
43,Knifestorm,Coffin Kit,607390.3,10615 keys,"607,390.30 ref, $18525.40",4,misc,Level 1-100 Backpack,938,2026-07-21T22:54:09
43,Knifestorm,Charmer's Chapeau,400540,7000 keys,"400,540.00 ref, $12216.47",4,misc,Level 1-100 Hat,397,2026-07-21T22:54:09
43,Knifestorm,Soldier's Stash,373360.5,6525 keys,"373,360.50 ref, $11387.50",3,misc,Level 1-100 Cosmetic Item,54,2026-07-21T22:54:09
43,Knifestorm,Well-Rounded Rifleman,351903,6150 keys,"351,903.00 ref, $10733.04",0,misc,Level 1-100 Hat,30067,2026-07-21T22:54:09
43,Knifestorm,Conjurer's Cowl,286100,5000 keys,"286,100.00 ref, $8726.05",1,misc,Level 1-100 Hood,465,2026-07-21T22:54:09
43,Knifestorm,Killer's Kabuto,247476.5,4325 keys,"247,476.50 ref, $7548.03",2,misc,Level 1-100 Helmet,152,2026-07-21T22:54:09
43,Knifestorm,Samur-Eye,246046,4300 keys,"246,046.00 ref, $7504.40",1,misc,Level 1-100 Helmet,359,2026-07-21T22:54:09
43,Knifestorm,Le Party Phantom,240324,4200 keys,"240,324.00 ref, $7329.88",5,misc,Level 1-100 Mask,337,2026-07-21T22:54:09
43,Knifestorm,Salty Dog,231741,4050 keys,"231,741.00 ref, $7068.10",3,misc,Level 10 Hat,611,2026-07-21T22:54:09
43,Knifestorm,Dr's Dapper Topper,217436,3800 keys,"217,436.00 ref, $6631.80",3,misc,Level 1-100 Hat,252,2026-07-21T22:54:09
43,Knifestorm,Officer's Ushanka,208853,3650 keys,"208,853.00 ref, $6370.02",3,misc,Level 1-100 Hat,96,2026-07-21T22:54:09
43,Knifestorm,Your Worst Nightmare,200270,3500 keys,"200,270.00 ref, $6108.23",1,misc,Level 10 Hair,600,2026-07-21T22:54:09
43,Knifestorm,Mining Light,191687,2700–4000 keys,"191,687.00 ref, $5846.45",6,misc,Level 1-100 Cosmetic Item,48,2026-07-21T22:54:09
43,Knifestorm,Pencil Pusher,191687,3050–3650 keys,"191,687.00 ref, $5846.45",3,misc,Level 10 Hair,605,2026-07-21T22:54:09
43,Knifestorm,Bomber's Bucket Hat,145911,2550 keys,"145,911.00 ref, $4450.29",1,misc,Level 1-100 Hat,30547,2026-07-21T22:54:09
43,Knifestorm,Pithy Professional,143050,2500 keys,"143,050.00 ref, $4363.02",2,misc,Level 1-100 Hat,30915,2026-07-21T22:54:09
43,Knifestorm,Prussian Pickelhaube,143050,2500 keys,"143,050.00 ref, $4363.02",1,misc,Level 1-100 Helmet,50,2026-07-21T22:54:09
43,Knifestorm,L'Inspecteur,134467,2350 keys,"134,467.00 ref, $4101.24",2,misc,Level 10 Hat,622,2026-07-21T22:54:09
43,Knifestorm,Scotsman's Stove Pipe,131606,2300 keys,"131,606.00 ref, $4013.98",2,misc,Level 1-100 Hat,120,2026-07-21T22:54:09
43,Knifestorm,Blast Defense,130175.5,2050–2500 keys,"130,175.50 ref, $3970.35",0,misc,Level 1-100 Headgear,30863,2026-07-21T22:54:09
43,Knifestorm,One-Man Army,120162,2100 keys,"120,162.00 ref, $3664.94",3,misc,Level 10 Hair,601,2026-07-21T22:54:09
43,Knifestorm,Hat of Cards,117301,2050 keys,"117,301.00 ref, $3577.68",1,misc,Level 1-100 Hat,825,2026-07-21T22:54:09
43,Knifestorm,Ye Olde Baker Boy,115727.45,1645–2400 keys,"115,727.45 ref, $3529.69",1,misc,Level 1-100 Hat,107,2026-07-21T22:54:09
43,Knifestorm,Armored Authority,114440,2000 keys,"114,440.00 ref, $3490.42",4,misc,Level 1-100 Helmet,445,2026-07-21T22:54:09
43,Knifestorm,Surgeon's Stahlhelm,111579,1950 keys,"111,579.00 ref, $3403.16",2,misc,Level 10 Helmet,616,2026-07-21T22:54:09
43,Knifestorm,Tyrant's Helm,108718,1800–2000 keys,"108,718.00 ref, $3315.90",3,misc,Level 1-100 Helmet,99,2026-07-21T22:54:09
43,Knifestorm,Honcho's Headgear,102996,1800 keys,"102,996.00 ref, $3141.38",2,misc,Level 1-100 Hat,391,2026-07-21T22:54:09
43,Knifestorm,Sole Mate,102996,1800 keys,"102,996.00 ref, $3141.38",1,misc,Level 1-100 Hat,30355,2026-07-21T22:54:09
43,Knifestorm,Magistrate's Mullet,101679.94,1777 keys,"101,679.94 ref, $3101.24",2,misc,Level 1-100 Hair,147,2026-07-21T22:54:09
43,Knifestorm,Towering Pillar of Hats,100135,1750 keys,"100,135.00 ref, $3054.12",2,misc,Level 1-100 Hat,135,2026-07-21T22:54:09
43,Knifestorm,A Rather Festive Tree,97274,1700 keys,"97,274.00 ref, $2966.86",2,misc,Level 1-100 Hat,341,2026-07-21T22:54:09
43,Knifestorm,Grenadier's Softcap,88691,1550 keys,"88,691.00 ref, $2705.08",3,misc,Level 1-100 Hat,227,2026-07-21T22:54:09
43,Knifestorm,Brim-Full of Bullets,85830,1500 keys,"85,830.00 ref, $2617.82",1,misc,Level 1-100 Hat,30173,2026-07-21T22:54:09
43,Knifestorm,Private Eye,85830,1500 keys,"85,830.00 ref, $2617.82",2,misc,Level 1-100 Hat,388,2026-07-21T22:54:09
43,Knifestorm,Texas Ten Gallon,85830,1500 keys,"85,830.00 ref, $2617.82",3,misc,Level 1-100 Hat,94,2026-07-21T22:54:09
43,Knifestorm,Chieftain's Challenge,82969,1450 keys,"82,969.00 ref, $2530.55",1,misc,Level 1-100 Hat,250,2026-07-21T22:54:09
43,Knifestorm,Demoman's Fro,80108,1400 keys,"80,108.00 ref, $2443.29",2,misc,Level 1-100 Hair,47,2026-07-21T22:54:09
43,Knifestorm,Liquidator's Lid,80108,1400 keys,"80,108.00 ref, $2443.29",3,misc,Level 1-100 Hat,779,2026-07-21T22:54:09
43,Knifestorm,Lord Cockswain's Pith Helmet,80108,1400 keys,"80,108.00 ref, $2443.29",2,misc,Level 1-100 Headgear,439,2026-07-21T22:54:09
43,Knifestorm,Gentleman's Gatsby,77247,1350 keys,"77,247.00 ref, $2356.03",5,misc,Level 1-100 Hat,184,2026-07-21T22:54:09
43,Knifestorm,Slick Cut,77247,1350 keys,"77,247.00 ref, $2356.03",1,misc,Level 1-100 Hair,30187,2026-07-21T22:54:09
43,Knifestorm,Aviator Assassin,74386,1300 keys,"74,386.00 ref, $2268.77",1,misc,Level 1-100 Hat,30404,2026-07-21T22:54:09
43,Knifestorm,Noble Amassment of Hats,74386,1300 keys,"74,386.00 ref, $2268.77",3,misc,Level 1-100 Hat,137,2026-07-21T22:54:09
43,Knifestorm,Professional's Panama,74386,1300 keys,"74,386.00 ref, $2268.77",4,misc,Level 1-100 Hat,109,2026-07-21T22:54:09
43,Knifestorm,Bone Dome,71525,1250 keys,"71,525.00 ref, $2181.51",2,misc,Level 1-100 Helmet,30162,2026-07-21T22:54:09
43,Knifestorm,Capo's Capper,68664,1200 keys,"68,664.00 ref, $2094.25",1,misc,Level 1-100 Hat,427,2026-07-21T22:54:09
43,Knifestorm,Firewall Helmet,67233.5,1175 keys,"67,233.50 ref, $2050.62",1,misc,Level 1-100 Helmet,30038,2026-07-21T22:54:09
43,Knifestorm,Bonk Boy,65803,1150 keys,"65,803.00 ref, $2006.99",5,misc,Level 1-100 Mask,451,2026-07-21T22:54:09
43,Knifestorm,Vintage Merryweather,65230.8,1140 keys,"65,230.80 ref, $1989.54",3,misc,Level 1-100 Helmet,182,2026-07-21T22:54:09
43,Knifestorm,Bootleg Base Metal Billycock,62942,1100 keys,"62,942.00 ref, $1919.73",1,misc,Level 1-100 Hat,30047,2026-07-21T22:54:09
43,Knifestorm,Brainiac Hairpiece,62942,1100 keys,"62,942.00 ref, $1919.73",3,misc,Level 1-100 Facial Hair,590,2026-07-21T22:54:09
43,Knifestorm,Rotation Sensation,62942,1100 keys,"62,942.00 ref, $1919.73",0,misc,Level 1-100 Hat,30623,2026-07-21T22:54:09
43,Knifestorm,Modest Pile of Hat,61511.5,1000–1150 keys,"61,511.50 ref, $1876.10",3,misc,Level 1-100 Hat,139,2026-07-21T22:54:09
43,Knifestorm,Flipped Trilby,60081,1050 keys,"60,081.00 ref, $1832.47",5,misc,Level 1-100 Hat,324,2026-07-21T22:54:09
43,Knifestorm,Stout Shako,60081,1050 keys,"60,081.00 ref, $1832.47",4,misc,Level 1-100 Hat,251,2026-07-21T22:54:09
43,Knifestorm,Swagman's Swatter,58936.6,1030 keys,"58,936.60 ref, $1797.57",1,misc,Level 10 Hat,626,2026-07-21T22:54:09
43,Knifestorm,Brain Bucket,57220,1000 keys,"57,220.00 ref, $1745.21",3,misc,Level 1-100 Hat,434,2026-07-21T22:54:09
43,Knifestorm,Warhood,57220,1000 keys,"57,220.00 ref, $1745.21",0,misc,Level 1-100 Hood,30866,2026-07-21T22:54:09
43,Knifestorm,Western Wear,57220,1000 keys,"57,220.00 ref, $1745.21",6,misc,Level 1-100 Hat,379,2026-07-21T22:54:09
43,Knifestorm,Team Captain,55503.4,970 keys,"55,503.40 ref, $1692.85",5,misc,Level 1-100 Hat,378,2026-07-21T22:54:09
43,Knifestorm,Anger,54931.2,960 keys,"54,931.20 ref, $1675.40",1,misc,Level 10 Hood,518,2026-07-21T22:54:09
43,Knifestorm,Berliner's Bucket Helm,53214.6,930 keys,"53,214.60 ref, $1623.05",3,misc,Level 1-100 Helmet,303,2026-07-21T22:54:09
43,Knifestorm,Pyro's Beanie,53214.6,930 keys,"53,214.60 ref, $1623.05",3,misc,Level 1-100 Hat,51,2026-07-21T22:54:09
43,Knifestorm,Whoopee Cap,53214.6,910–950 keys,"53,214.60 ref, $1623.05",3,misc,Level 1-100 Hat,174,2026-07-21T22:54:09
43,Knifestorm,Wraith Wrap,51955.76,908 keys,"51,955.76 ref, $1584.65",4,misc,Level 1-100 Apparel,937,2026-07-21T22:54:09
43,Knifestorm,Crone's Dome,51927.15,840–975 keys,"51,927.15 ref, $1583.78",3,misc,Level 1-100 Hat,920,2026-07-21T22:54:09
43,Knifestorm,Dragonborn Helmet,51498,900 keys,"51,498.00 ref, $1570.69",2,misc,Level 10 Helmet,517,2026-07-21T22:54:09
43,Knifestorm,Scotch Bonnet,50925.8,830–950 keys,"50,925.80 ref, $1553.24",3,misc,Level 1-100 Headgear,306,2026-07-21T22:54:09
43,Knifestorm,Front Runner,50639.7,885 keys,"50,639.70 ref, $1544.51",3,misc,Level 1-100 Hat,760,2026-07-21T22:54:09
43,Knifestorm,Executioner,49502.950819672,865.13 keys,"49,502.95 ref, 865.13 keys",1,misc,Level 1-100 Hat,921,2026-07-21T22:54:09
43,Knifestorm,Dead Cone,49352.25,825–900 keys,"49,352.25 ref, $1505.24",3,misc,Level 1-100 Hat,435,2026-07-21T22:54:09
43,Knifestorm,Copper's Hard Top,49209.2,860 keys,"49,209.20 ref, $1500.88",4,misc,Level 1-100 Helmet,478,2026-07-21T22:54:09
43,Knifestorm,Buccaneer's Bicorne,48637,850 keys,"48,637.00 ref, $1483.43",5,misc,Level 10 Hat,607,2026-07-21T22:54:09
43,Knifestorm,Vive la France,48637,850 keys,"48,637.00 ref, $1483.43",1,misc,Level 1-100 Hat,30422,2026-07-21T22:54:09
43,Knifestorm,Attendant,45776,800 keys,"45,776.00 ref, $1396.17",1,misc,Level 1-100 Hat,213,2026-07-21T22:54:09
43,Knifestorm,Shellmet,45776,800 keys,"45,776.00 ref, $1396.17",2,misc,Level 1-100 Helmet,30897,2026-07-21T22:54:09
43,Knifestorm,Vintage Tyrolean,45776,800 keys,"45,776.00 ref, $1396.17",5,misc,Level 1-100 Hat,101,2026-07-21T22:54:09
43,Knifestorm,Tam O' Shanter,44631.6,780 keys,"44,631.60 ref, $1361.26",5,misc,Level 1-100 Hat,480,2026-07-21T22:54:09
43,Knifestorm,Field Practice,42915,750 keys,"42,915.00 ref, $1308.91",0,misc,Level 1-100 Headgear,30862,2026-07-21T22:54:09
43,Knifestorm,Heavy Duty Rag,42915,750 keys,"42,915.00 ref, $1308.91",2,misc,Level 1-100 Bandana,185,2026-07-21T22:54:09
43,Knifestorm,Mask of the Shaman,42915,750 keys,"42,915.00 ref, $1308.91",1,misc,Level 10 Mask,514,2026-07-21T22:54:09
43,Knifestorm,Magnificent Mongolian,42171.14,737 keys,"42,171.14 ref, $1286.22",3,misc,Level 1-100 Hat,313,2026-07-21T22:54:09
43,Knifestorm,Gym Rat,41770.6,730 keys,"41,770.60 ref, $1274.00",4,misc,Level 10 Hair,613,2026-07-21T22:54:09
43,Knifestorm,Bombing Run,40054,700 keys,"40,054.00 ref, $1221.65",5,misc,Level 1-100 Helmet,249,2026-07-21T22:54:09
43,Knifestorm,Company Man,40054,700 keys,"40,054.00 ref, $1221.65",5,misc,Level 10 Hat,523,2026-07-21T22:54:09
43,Knifestorm,Hound Dog,40054,700 keys,"40,054.00 ref, $1221.65",3,misc,Level 1-100 Hair,145,2026-07-21T22:54:09
43,Knifestorm,Voodoo JuJu (Slight Return),40054,700 keys,"40,054.00 ref, $1221.65",2,misc,Level 1-100 Hat,935,2026-07-21T22:54:09
43,Knifestorm,Sergeant's Drill Hat,38337.4,670 keys,"38,337.40 ref, $1169.29",4,misc,Level 1-100 Hat,183,2026-07-21T22:54:09
43,Knifestorm,Hetman's Headpiece,37307.44,614–690 keys,"37,307.44 ref, $1137.88",2,misc,Level 1-100 Hat,436,2026-07-21T22:54:09
43,Knifestorm,Birdcage,34332,600 keys,"34,332.00 ref, $1047.13",3,misc,Level 10 Hat,615,2026-07-21T22:54:09
43,Knifestorm,Furious Fukaamigasa,34332,600 keys,"34,332.00 ref, $1047.13",3,misc,Level 1-100 Hat,395,2026-07-21T22:54:09
43,Knifestorm,Master's Yellow Belt,34332,600 keys,"34,332.00 ref, $1047.13",1,misc,Level 1-100 Hat,110,2026-07-21T22:54:09
43,Knifestorm,Tippler's Tricorne,34188.95,470–725 keys,"34,188.95 ref, $1042.76",7,misc,Level 1-100 Hat,179,2026-07-21T22:54:09
43,Knifestorm,Hottie's Hoodie,33759.8,590 keys,"33,759.80 ref, $1029.67",4,misc,Level 1-100 Hood,377,2026-07-21T22:54:09
43,Knifestorm,Industrial Festivizer,33759.8,590 keys,"33,759.80 ref, $1029.67",6,misc,Level 1-100 Hat,338,2026-07-21T22:54:09
43,Knifestorm,Stainless Pot,31757.1,485–625 keys,"31,757.10 ref, $968.59",3,misc,Level 1-100 Hat,98,2026-07-21T22:54:09
43,Knifestorm,Respectless Rubber Glove,31184.9,545 keys,"31,184.90 ref, $951.14",3,misc,Level 1-100 Hat,102,2026-07-21T22:54:09
43,Knifestorm,Hard Counter,30326.6,530 keys,"30,326.60 ref, $924.96",4,misc,Level 1-100 Hat,254,2026-07-21T22:54:09
43,Knifestorm,Das Maddendoktor,28610,500 keys,"28,610.00 ref, $872.61",2,misc,Level 1-100 Hair,30121,2026-07-21T22:54:09
43,Knifestorm,Hot Dogger,28610,500 keys,"28,610.00 ref, $872.61",2,misc,Level 10 Hat,614,2026-07-21T22:54:09
43,Knifestorm,Janissary Ketche,28610,500 keys,"28,610.00 ref, $872.61",3,misc,Level 1-100 Hat,437,2026-07-21T22:54:09
43,Knifestorm,Pyromancer's Mask,28610,500 keys,"28,610.00 ref, $872.61",1,misc,Level 1-100 Mask,316,2026-07-21T22:54:09
43,Knifestorm,Connoisseur's Cap,27465.6,480 keys,"27,465.60 ref, $837.70",1,misc,Level 1-100 Hat,394,2026-07-21T22:54:09
43,Knifestorm,Defiant Spartan,26178.15,415–500 keys,"26,178.15 ref, $798.43",2,misc,Level 1-100 Helmet,340,2026-07-21T22:54:09
43,Knifestorm,Big Elfin Deal,25749,450 keys,"25,749.00 ref, $785.34",4,misc,Level 1-100 Hat,652,2026-07-21T22:54:09
43,Knifestorm,Cotton Head,25749,450 keys,"25,749.00 ref, $785.34",1,misc,Level 1-100 Hat,30175,2026-07-21T22:54:09
43,Knifestorm,Galvanized Gibus,25749,450 keys,"25,749.00 ref, $785.34",1,misc,Level 1-100 Hat,30003,2026-07-21T22:54:09
43,Knifestorm,Hong Kong Cone,25749,450 keys,"25,749.00 ref, $785.34",1,misc,Level 1-100 Hat,30177,2026-07-21T22:54:09
43,Knifestorm,Prancer's Pride,23746.3,410–420 keys,"23,746.30 ref, $724.26",5,misc,Level 1-100 Hat,318,2026-07-21T22:54:09
43,Knifestorm,Fancy Fedora,23431.59,409–410 keys,"23,431.59 ref, $714.66",2,misc,Level 1-100 Hat,55,2026-07-21T22:54:09
43,Knifestorm,Big Chief,22888,400 keys,"22,888.00 ref, $698.08",2,misc,Level 1-100 Hat,309,2026-07-21T22:54:09
43,Knifestorm,Bolted Birdcage,22888,400 keys,"22,888.00 ref, $698.08",1,misc,Level 1-100 Hat,30057,2026-07-21T22:54:09
43,Knifestorm,El Jefe,22888,400 keys,"22,888.00 ref, $698.08",3,misc,Level 10 Hat,539,2026-07-21T22:54:09
43,Knifestorm,Stately Steel Toe,22601.9,395 keys,"22,601.90 ref, $689.36",5,misc,Level 1-100 Hat,481,2026-07-21T22:54:09
43,Knifestorm,Dread Knot,22315.8,390 keys,"22,315.80 ref, $680.63",3,misc,Level 1-100 Hair,358,2026-07-21T22:54:09
43,Knifestorm,Hat with No Name,20885.3,365 keys,"20,885.30 ref, $637.00",2,misc,Level 10 Hat,631,2026-07-21T22:54:09
43,Knifestorm,Familiar Fez,20255.88,354 keys,"20,255.88 ref, $617.80",2,misc,Level 1-100 Hat,223,2026-07-21T22:54:09
43,Knifestorm,Brown Bomber,20027,350 keys,"20,027.00 ref, $610.82",2,misc,Level 1-100 Hat,671,2026-07-21T22:54:09
43,Knifestorm,Outdoorsman,20027,350 keys,"20,027.00 ref, $610.82",2,misc,Level 10 Hat,603,2026-07-21T22:54:09
43,Knifestorm,Pugilist's Protector,20027,350 keys,"20,027.00 ref, $610.82",2,misc,Level 1-100 Headgear,246,2026-07-21T22:54:09
43,Knifestorm,B'aaarrgh-n-Bicorne,19454.8,340 keys,"19,454.80 ref, $593.37",1,misc,Level 1-100 Hat,30718,2026-07-21T22:54:09
43,Knifestorm,Towering Titanium Pillar of Hats,18882.6,330 keys,"18,882.60 ref, $575.92",1,misc,Level 1-100 Hat,30008,2026-07-21T22:54:09
43,Knifestorm,Rimmed Raincatcher,17738.2,250–370 keys,"17,738.20 ref, $541.02",2,misc,Level 1-100 Hat,216,2026-07-21T22:54:09
43,Knifestorm,Nanobalaclava,17166,300 keys,"17,166.00 ref, $523.56",3,misc,Level 10 Hat,521,2026-07-21T22:54:09
43,Knifestorm,Physician's Protector,17166,300 keys,"17,166.00 ref, $523.56",1,misc,Level 1-100 Helmet,30625,2026-07-21T22:54:09
43,Knifestorm,Professor's Peculiarity,17166,300 keys,"17,166.00 ref, $523.56",3,misc,Level 1-100 Hair,384,2026-07-21T22:54:09
43,Knifestorm,Villain's Veil,17166,300 keys,"17,166.00 ref, $523.56",2,misc,Level 1-100 Bandana,393,2026-07-21T22:54:09
43,Knifestorm,German Gonzila,16021.6,280 keys,"16,021.60 ref, $488.66",3,misc,Level 1-100 Hat,323,2026-07-21T22:54:09
43,Knifestorm,Triboniophorus Tyrannus,15878.55,255–300 keys,"15,878.55 ref, $484.30",2,misc,Level 1-100 Mascot,151,2026-07-21T22:54:09
43,Knifestorm,Glengarry Bonnet,14305,200–300 keys,"14,305.00 ref, $436.30",2,misc,Level 1-100 Hat,100,2026-07-21T22:54:09
43,Knifestorm,Troublemaker's Tossle Cap,13732.8,240 keys,"13,732.80 ref, $418.85",0,misc,Level 1-100 Hat,150,2026-07-21T22:54:09
43,Knifestorm,Letch's LED,13160.6,230 keys,"13,160.60 ref, $401.40",1,misc,Level 1-100 Hat,30002,2026-07-21T22:54:09
43,Knifestorm,Grimm Hatte,12931.72,226 keys,"12,931.72 ref, $394.42",1,misc,Level 1-100 Hat,383,2026-07-21T22:54:09
43,Knifestorm,Batter's Helmet,11444,200 keys,"11,444.00 ref, $349.04",2,misc,Level 1-100 Helmet,52,2026-07-21T22:54:09
43,Knifestorm,Hellmet,11444,200 keys,"11,444.00 ref, $349.04",1,misc,Level 1-100 Helmet,30708,2026-07-21T22:54:09
43,Knifestorm,Tavish DeGroot Experience,11444,200 keys,"11,444.00 ref, $349.04",2,misc,Level 10 Hat,604,2026-07-21T22:54:09
43,Knifestorm,Ze Goggles,11444,200 keys,"11,444.00 ref, $349.04",2,misc,Level 1-100 Glasses,177,2026-07-21T22:54:09
43,Knifestorm,Gentleman's Ushanka,11157.9,195 keys,"11,157.90 ref, $340.32",4,misc,Level 1-100 Hat,778,2026-07-21T22:54:09
43,Knifestorm,Fed-Fightin' Fedora,10134.590163934,166.7–187.54 keys,"10,134.59 ref, 177.12 keys",1,misc,Level 1-100 Hat,780,2026-07-21T22:54:09
43,Knifestorm,Bear Necessities,9784.62,171 keys,"9,784.62 ref, $298.43",1,misc,Level 1-100 Spirit Animal,30122,2026-07-21T22:54:09
43,Knifestorm,Lucky Shot,9727.4,170 keys,"9,727.40 ref, $296.69",3,misc,Level 1-100 Helmet,701,2026-07-21T22:54:09
43,Knifestorm,Head Warmer,9621.3114754098,168.15 keys,"9,621.31 ref, 168.15 keys",2,misc,Level 1-100 Hat,644,2026-07-21T22:54:09
43,Knifestorm,Pirate Bandana,9555.74,167 keys,"9,555.74 ref, $291.45",1,misc,Level 1-100 Hat,30180,2026-07-21T22:54:09
43,Knifestorm,Hustler's Hallmark,9498.52,156–176 keys,"9,498.52 ref, $289.70",2,misc,Level 1-100 Hat,146,2026-07-21T22:54:09
43,Knifestorm,Tough Guy's Toque,9298.25,150–175 keys,"9,298.25 ref, $283.60",4,misc,Level 1-100 Hat,97,2026-07-21T22:54:09
43,Knifestorm,Pardner's Pompadour,8869.1,150–160 keys,"8,869.10 ref, $270.51",1,misc,Level 1-100 Hair,30099,2026-07-21T22:54:09
43,Knifestorm,Desert Marauder,8754.66,153 keys,"8,754.66 ref, $267.02",1,misc,Level 1-100 Hat,400,2026-07-21T22:54:09
43,Knifestorm,Détective Noir,8382.73,146–147 keys,"8,382.73 ref, $255.67",1,misc,Level 1-100 Hat,319,2026-07-21T22:54:09
43,Knifestorm,Bubble Pipe,8311.1475409836,125.39–165.1 keys,"8,311.15 ref, 145.25 keys",3,misc,Level 1-100 Helmet,597,2026-07-21T22:54:09
43,Knifestorm,Napoleon Complex,8182.46,143 keys,"8,182.46 ref, $249.57",1,misc,Level 1-100 Hat,30360,2026-07-21T22:54:09
43,Knifestorm,Respectless Robo-Glove,7839.14,137 keys,"7,839.14 ref, $239.09",0,misc,Level 1-100 Hat,30039,2026-07-21T22:54:09
43,Knifestorm,Geisha Boy,7724.7,135 keys,"7,724.70 ref, $235.60",2,misc,Level 1-100 Hair,363,2026-07-21T22:54:09
43,Knifestorm,Safe'n'Sound,7546.2295081967,109.9–153.86 keys,"7,546.23 ref, 131.88 keys",1,misc,Level 1-100 Hat,178,2026-07-21T22:54:09
43,Knifestorm,Hermes,7438.6,130 keys,"7,438.60 ref, $226.88",3,misc,Level 10 Hat,633,2026-07-21T22:54:09
43,Knifestorm,Old Guadalajara,7039.6721311475,113.56–132.49 keys,"7,039.67 ref, 123.03 keys",1,misc,Level 1-100 Hat,247,2026-07-21T22:54:09
43,Knifestorm,Backwards Ballcap,6866.4,120 keys,"6,866.40 ref, $209.43",3,misc,Level 10 Hat,617,2026-07-21T22:54:09
